date,heure,symbol,direction,volume,prix_entree,prix_sortie,sl,tp,pnl,pnl_%_equity,equity_apres_trade,confiance_ia,setup,commentaire
2025-11-18,00:07:29,AUDNZD,buy,1.00,1.14857,1.14857,1.14835,1.14901,0,0,99723.68,0.95,entry_sf_ia7,""
2025-11-18,00:07:29,EURJPY,buy,1.00,179.95400,179.95400,179.90800,180.04600,0,0,99723.68,0.95,entry_sf_ia7,""
2025-11-18,00:07:30,JP225.cash,buy,1.00,49891.83000,49891.83000,49802.45000,50070.59000,0,0,99723.68,0.95,entry_sf_ia7,""
2025-11-18,00:07:30,US500.cash,buy,1.00,6682.77000,6682.77000,6680.30000,6687.71000,0,0,99723.68,0.95,entry_sf_ia7,""
2025-11-18,00:07:31,XAUUSD,sell,1.00,4034.63000,4034.63000,4038.89000,4026.11000,0,0,99723.68,0.95,entry_sf_ia7,""
2025-11-18,00:07:31,US500.cash,buy,0.20,6683.33000,6683.33000,0.00000,0.00000,0,0,99723.68,0.95,entry_sf_ia7,""
2025-11-18,00:08:31,AUDNZD,buy,1.00,1.14846,1.14846,1.14823,1.14892,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:08:31,EURJPY,buy,1.00,179.93400,179.93400,179.89100,180.02000,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:08:32,EURUSD,sell,1.00,1.15873,1.15873,1.15884,1.15851,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:08:32,JP225.cash,buy,1.00,49881.83000,49881.83000,49795.50000,50054.49000,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:08:32,US500.cash,buy,1.00,6682.77000,6682.77000,6680.30000,6687.71000,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:08:32,XAUUSD,sell,1.00,4034.54000,4034.54000,4039.00000,4025.62000,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:08:32,US500.cash,buy,0.20,6683.33000,6683.33000,0.00000,0.00000,0,0,99661.56,0.95,entry_sf_ia7,""
2025-11-18,00:09:33,AUDNZD,buy,1.00,1.14853,1.14853,1.14832,1.14895,0,0,99166.41,0.95,entry_sf_ia7,""
2025-11-18,00:09:33,EURJPY,buy,1.00,179.95900,179.95900,179.91600,180.04500,0,0,99166.41,0.95,entry_sf_ia7,""
2025-11-18,00:09:33,JP225.cash,buy,1.00,49890.83000,49890.83000,49806.15000,50060.19000,0,0,99166.41,0.95,entry_sf_ia7,""
2025-11-18,00:09:33,US500.cash,buy,1.00,6682.57000,6682.57000,6680.21000,6687.29000,0,0,99166.41,0.95,entry_sf_ia7,""
2025-11-18,00:09:34,XAUUSD,sell,1.00,4037.12000,4037.12000,4041.99000,4027.38000,0,0,99166.41,0.95,entry_sf_ia7,""
2025-11-18,00:09:34,US500.cash,buy,0.20,6683.13000,6683.13000,0.00000,0.00000,0,0,99166.41,0.95,entry_sf_ia7,""
2025-11-18,00:10:34,AUDNZD,buy,1.00,1.14847,1.14847,1.14826,1.14889,0,0,99061.88,0.95,entry_sf_ia7,""
2025-11-18,00:10:34,EURJPY,buy,1.00,179.94300,179.94300,179.90300,180.02300,0,0,99061.88,0.95,entry_sf_ia7,""
2025-11-18,00:10:35,JP225.cash,buy,1.00,49880.83000,49880.83000,49799.53000,50043.43000,0,0,99061.88,0.95,entry_sf_ia7,""
2025-11-18,00:10:35,US500.cash,buy,1.00,6682.07000,6682.07000,6679.83000,6686.55000,0,0,99061.88,0.95,entry_sf_ia7,""
2025-11-18,00:10:35,XAUUSD,sell,1.00,4037.05000,4037.05000,4041.79000,4027.57000,0,0,99061.88,0.95,entry_sf_ia7,""
2025-11-18,00:10:35,US500.cash,buy,0.20,6682.63000,6682.63000,0.00000,0.00000,0,0,99061.88,0.95,entry_sf_ia7,""
2025-11-18,00:11:36,BTCUSD,buy,0.20,92261.44000,92261.44000,92170.28000,92443.76000,0,0,98110.47,0.95,entry_sf_ia7,""
2025-11-18,00:11:36,EURJPY,buy,1.00,179.93900,179.93900,179.89900,180.01900,0,0,98110.47,0.95,entry_sf_ia7,""
2025-11-18,00:11:36,JP225.cash,buy,1.00,49836.83000,49836.83000,49754.43000,50001.63000,0,0,98110.47,0.95,entry_sf_ia7,""
2025-11-18,00:11:37,US500.cash,buy,1.00,6682.27000,6682.27000,6680.08000,6686.65000,0,0,98110.47,0.95,entry_sf_ia7,""
2025-11-18,00:12:37,AUDNZD,buy,1.00,1.14842,1.14842,1.14823,1.14880,0,0,98030.64,0.95,entry_sf_ia7,""
2025-11-18,00:12:37,BTCUSD,buy,0.20,92230.71000,92230.71000,92140.83000,92410.47000,0,0,98030.64,0.95,entry_sf_ia7,""
2025-11-18,00:12:37,ETHUSD,buy,0.50,3033.67000,3033.67000,3028.60000,3043.81000,0,0,98030.64,0.95,entry_sf_ia7,""
2025-11-18,00:12:38,EURJPY,buy,1.00,179.93400,179.93400,179.89100,180.02000,0,0,98030.64,0.95,entry_sf_ia7,""
2025-11-18,00:12:38,EURUSD,sell,1.00,1.15874,1.15874,1.15884,1.15854,0,0,98030.64,0.95,entry_sf_ia7,""
2025-11-18,00:12:38,JP225.cash,buy,1.00,49826.83000,49826.83000,49742.77000,49994.95000,0,0,98030.64,0.95,entry_sf_ia7,""
2025-11-18,00:13:38,BTCUSD,buy,0.20,92206.23000,92206.23000,92120.37000,92377.95000,0,0,98370.85,0.95,entry_sf_ia7,""
2025-11-18,00:13:39,ETHUSD,buy,0.50,3031.93000,3031.93000,3027.06000,3041.67000,0,0,98370.85,0.95,entry_sf_ia7,""
2025-11-18,00:13:39,EURUSD,sell,1.00,1.15874,1.15874,1.15884,1.15854,0,0,98370.85,0.95,entry_sf_ia7,""
2025-11-18,00:13:39,XAUUSD,sell,1.00,4037.10000,4037.10000,4041.60000,4028.10000,0,0,98370.85,0.95,entry_sf_ia7,""
2025-11-18,00:13:39,US500.cash,buy,0.20,6680.53000,6680.53000,0.00000,0.00000,0,0,98370.85,0.95,entry_sf_ia7,""
2025-11-18,00:14:40,ETHUSD,buy,0.50,3031.40000,3031.40000,3026.77000,3040.66000,0,0,98573.76,0.95,entry_sf_ia7,""
2025-11-18,00:14:40,EURUSD,sell,1.00,1.15873,1.15873,1.15883,1.15853,0,0,98573.76,0.95,entry_sf_ia7,""
2025-11-18,00:14:40,XAUUSD,sell,1.00,4035.98000,4035.98000,4040.26000,4027.42000,0,0,98573.76,0.95,entry_sf_ia7,""
2025-11-18,00:15:41,BTCUSD,buy,0.20,92198.22000,92198.22000,92116.38000,92361.90000,0,0,99081.77,0.95,entry_sf_ia7,""
2025-11-18,00:15:41,ETHUSD,buy,0.50,3032.95000,3032.95000,3028.43000,3041.99000,0,0,99081.77,0.95,entry_sf_ia7,""
2025-11-18,00:15:41,EURUSD,sell,1.00,1.15879,1.15879,1.15889,1.15859,0,0,99081.77,0.95,entry_sf_ia7,""
2025-11-18,00:15:41,US500.cash,buy,0.20,6680.33000,6680.33000,0.00000,0.00000,0,0,99081.77,0.95,entry_sf_ia7,""
2025-11-18,00:16:42,BTCUSD,buy,0.20,92197.89000,92197.89000,92113.45000,92366.77000,0,0,98639.11,0.95,entry_sf_ia7,""
2025-11-18,00:16:42,US500.cash,buy,0.20,6677.53000,6677.53000,0.00000,0.00000,0,0,98639.11,0.95,entry_sf_ia7,""
2025-11-18,00:17:42,EURJPY,sell,1.00,179.89100,179.89100,179.93900,179.79500,0,0,99604.83,0.95,entry_sf_ia7,""
2025-11-18,00:17:42,US500.cash,buy,0.20,6676.03000,6676.03000,0.00000,0.00000,0,0,99604.83,0.95,entry_sf_ia7,""
2025-11-18,00:18:43,EURUSD,sell,1.00,1.15878,1.15878,1.15888,1.15858,0,0,100529.56,0.95,entry_sf_ia7,""
2025-11-18,00:19:43,EURUSD,sell,1.00,1.15879,1.15879,1.15889,1.15859,0,0,100328.24,0.95,entry_sf_ia7,""
2025-11-18,00:20:43,AUDNZD,buy,1.00,1.14829,1.14829,1.14810,1.14867,0,0,100474.91,0.95,entry_sf_ia7,""
2025-11-18,00:20:44,EURJPY,sell,1.00,179.88200,179.88200,179.92700,179.79200,0,0,100474.91,0.95,entry_sf_ia7,""
2025-11-18,00:20:44,EURUSD,sell,1.00,1.15880,1.15880,1.15890,1.15860,0,0,100474.91,0.95,entry_sf_ia7,""
2025-11-18,00:21:44,AUDNZD,buy,1.00,1.14833,1.14833,1.14815,1.14869,0,0,100414.09,0.95,entry_sf_ia7,""
2025-11-18,00:21:44,EURJPY,sell,1.00,179.90500,179.90500,179.95200,179.81100,0,0,100414.09,0.95,entry_sf_ia7,""
2025-11-18,00:21:45,EURUSD,sell,1.00,1.15878,1.15878,1.15888,1.15858,0,0,100414.09,0.95,entry_sf_ia7,""
2025-11-18,00:22:45,BTCUSD,buy,0.20,92142.43000,92142.43000,92033.94000,92359.41000,0,0,100490.93,0.95,entry_sf_ia7,""
2025-11-18,00:22:45,ETHUSD,buy,0.50,3029.70000,3029.70000,3023.11000,3042.88000,0,0,100490.93,0.95,entry_sf_ia7,""
2025-11-18,00:22:45,EURJPY,sell,1.00,179.90300,179.90300,179.94800,179.81300,0,0,100490.93,0.95,entry_sf_ia7,""
2025-11-18,00:22:46,EURUSD,sell,1.00,1.15882,1.15882,1.15892,1.15862,0,0,100490.93,0.95,entry_sf_ia7,""
2025-11-18,00:22:46,US500.cash,sell,1.00,6675.27000,6675.27000,6678.61000,6668.59000,0,0,100490.93,0.95,entry_sf_ia7,""
2025-11-18,00:23:46,BTCUSD,buy,0.20,92199.56000,92199.56000,92086.38000,92425.92000,0,0,101204.90,0.95,entry_sf_ia7,""
2025-11-18,00:23:47,ETHUSD,buy,0.50,3029.99000,3029.99000,3023.62000,3042.73000,0,0,101204.90,0.95,entry_sf_ia7,""
2025-11-18,00:23:47,EURJPY,sell,1.00,179.89400,179.89400,179.93500,179.81200,0,0,101204.90,0.95,entry_sf_ia7,""
2025-11-18,00:23:47,EURUSD,sell,1.00,1.15877,1.15877,1.15887,1.15857,0,0,101204.90,0.95,entry_sf_ia7,""
2025-11-18,00:23:47,US500.cash,sell,1.00,6675.47000,6675.47000,6678.82000,6668.77000,0,0,101204.90,0.95,entry_sf_ia7,""
2025-11-18,00:24:48,EURJPY,sell,1.00,179.88800,179.88800,179.92600,179.81200,0,0,100548.24,0.95,entry_sf_ia7,""
2025-11-18,00:24:48,EURUSD,sell,1.00,1.15877,1.15877,1.15887,1.15857,0,0,100548.24,0.95,entry_sf_ia7,""
2025-11-18,00:24:48,US500.cash,sell,1.00,6675.77000,6675.77000,6679.08000,6669.15000,0,0,100548.24,0.95,entry_sf_ia7,""
2025-11-18,00:24:48,XAUUSD,sell,1.00,4032.36000,4032.36000,4037.38000,4022.32000,0,0,100548.24,0.95,entry_sf_ia7,""
2025-11-18,00:24:48,US500.cash,buy,0.20,6676.33000,6676.33000,0.00000,0.00000,0,0,100548.24,0.95,entry_sf_ia7,""
2025-11-18,00:25:49,BTCUSD,buy,0.20,92192.39000,92192.39000,92083.32000,92410.53000,0,0,100730.61,0.95,entry_sf_ia7,""
2025-11-18,00:25:49,ETHUSD,buy,0.50,3031.71000,3031.71000,3025.27000,3044.59000,0,0,100730.61,0.95,entry_sf_ia7,""
2025-11-18,00:25:49,EURJPY,sell,1.00,179.88800,179.88800,179.92700,179.81000,0,0,100730.61,0.95,entry_sf_ia7,""
2025-11-18,00:25:49,US500.cash,sell,1.00,6674.87000,6674.87000,6678.13000,6668.35000,0,0,100730.61,0.95,entry_sf_ia7,""
2025-11-18,00:25:50,US500.cash,buy,0.20,6675.43000,6675.43000,0.00000,0.00000,0,0,100730.61,0.95,entry_sf_ia7,""
2025-11-18,00:26:50,BTCUSD,buy,0.20,92087.33000,92087.33000,91973.02000,92315.95000,0,0,99387.70,0.95,entry_sf_ia7,""
2025-11-18,00:26:50,EURJPY,sell,1.00,179.86700,179.86700,179.90700,179.78700,0,0,99387.70,0.95,entry_sf_ia7,""
2025-11-18,00:26:50,EURUSD,sell,1.00,1.15872,1.15872,1.15882,1.15852,0,0,99387.70,0.95,entry_sf_ia7,""
2025-11-18,00:27:51,EURJPY,sell,1.00,179.87200,179.87200,179.90900,179.79800,0,0,100601.89,0.95,entry_sf_ia7,""
2025-11-18,00:27:51,EURUSD,sell,1.00,1.15873,1.15873,1.15883,1.15853,0,0,100601.89,0.95,entry_sf_ia7,""
2025-11-18,00:27:51,XAUUSD,sell,1.00,4030.91000,4030.91000,4036.33000,4020.07000,0,0,100601.89,0.95,entry_sf_ia7,""
2025-11-18,00:27:51,US500.cash,buy,0.20,6671.83000,6671.83000,0.00000,0.00000,0,0,100601.89,0.95,entry_sf_ia7,""
2025-11-18,00:28:52,EURUSD,sell,1.00,1.15878,1.15878,1.15888,1.15858,0,0,99834.18,0.95,entry_sf_ia7,""
2025-11-18,00:28:52,XAUUSD,sell,1.00,4033.12000,4033.12000,4038.74000,4021.88000,0,0,99834.18,0.95,entry_sf_ia7,""
2025-11-18,00:28:52,US500.cash,buy,0.20,6671.63000,6671.63000,0.00000,0.00000,0,0,99834.18,0.95,entry_sf_ia7,""
2025-11-18,00:29:52,EURJPY,sell,1.00,179.86200,179.86200,179.89900,179.78800,0,0,100816.20,0.95,entry_sf_ia7,""
2025-11-18,00:29:53,EURUSD,sell,1.00,1.15876,1.15876,1.15886,1.15856,0,0,100816.20,0.95,entry_sf_ia7,""
2025-11-18,00:29:53,US500.cash,buy,0.20,6670.53000,6670.53000,0.00000,0.00000,0,0,100816.20,0.95,entry_sf_ia7,""
2025-11-18,00:30:53,BTCUSD,sell,0.20,91984.01000,91984.01000,92092.86000,91766.31000,0,0,99480.30,0.95,entry_sf_ia7,""
2025-11-18,00:30:54,EURJPY,sell,1.00,179.89700,179.89700,179.93600,179.81900,0,0,99480.30,0.95,entry_sf_ia7,""
2025-11-18,00:30:54,EURUSD,sell,1.00,1.15881,1.15881,1.15891,1.15861,0,0,99480.30,0.95,entry_sf_ia7,""
2025-11-18,00:30:54,JP225.cash,sell,1.00,49500.83000,49500.83000,49587.80000,49326.89000,0,0,99480.30,0.95,entry_sf_ia7,""
2025-11-18,00:30:54,US500.cash,buy,0.20,6672.33000,6672.33000,0.00000,0.00000,0,0,99480.30,0.95,entry_sf_ia7,""
2025-11-18,00:31:55,EURJPY,sell,1.00,179.87200,179.87200,179.91100,179.79400,0,0,99916.31,0.95,entry_sf_ia7,""
2025-11-18,00:31:55,EURUSD,sell,1.00,1.15873,1.15873,1.15883,1.15853,0,0,99916.31,0.95,entry_sf_ia7,""
2025-11-18,00:31:55,US500.cash,buy,0.20,6671.03000,6671.03000,0.00000,0.00000,0,0,99916.31,0.95,entry_sf_ia7,""
2025-11-18,00:32:56,EURJPY,sell,1.00,179.84800,179.84800,179.88700,179.77000,0,0,101393.32,0.95,entry_sf_ia7,""
2025-11-18,00:32:56,EURUSD,sell,1.00,1.15882,1.15882,1.15892,1.15862,0,0,101393.32,0.95,entry_sf_ia7,""
2025-11-18,00:32:56,US500.cash,buy,0.20,6667.13000,6667.13000,0.00000,0.00000,0,0,101393.32,0.95,entry_sf_ia7,""
2025-11-18,00:33:56,EURJPY,sell,1.00,179.84000,179.84000,179.87900,179.76200,0,0,99959.28,0.95,entry_sf_ia7,""
2025-11-18,00:33:57,EURUSD,sell,1.00,1.15880,1.15880,1.15890,1.15860,0,0,99959.28,0.95,entry_sf_ia7,""
2025-11-18,00:33:57,US500.cash,buy,0.20,6666.03000,6666.03000,0.00000,0.00000,0,0,99959.28,0.95,entry_sf_ia7,""
2025-11-18,00:34:57,US500.cash,buy,0.20,6666.13000,6666.13000,0.00000,0.00000,0,0,99049.11,0.95,entry_sf_ia7,""
2025-11-18,00:35:58,JP225.cash,sell,1.00,49415.83000,49415.83000,49511.40000,49224.69000,0,0,98200.75,0.95,entry_sf_ia7,""
2025-11-18,00:35:58,XAUUSD,sell,1.00,4034.32000,4034.32000,4039.15000,4024.66000,0,0,98200.75,0.95,entry_sf_ia7,""
2025-11-18,00:35:59,US500.cash,buy,0.20,6666.53000,6666.53000,0.00000,0.00000,0,0,98200.75,0.95,entry_sf_ia7,""
2025-11-18,00:36:59,US500.cash,buy,0.20,6667.13000,6667.13000,0.00000,0.00000,0,0,98737.83,0.95,entry_sf_ia7,""
2025-11-18,00:37:59,ETHUSD,sell,0.50,3012.95000,3012.95000,3019.49000,2999.87000,0,0,97474.38,0.95,entry_sf_ia7,""
2025-11-18,00:39:00,ETHUSD,sell,0.50,3012.30000,3012.30000,3019.32000,2998.26000,0,0,97858.85,0.95,entry_sf_ia7,""
2025-11-18,00:39:00,JP225.cash,sell,1.00,49400.83000,49400.83000,49481.23000,49240.03000,0,0,97858.85,0.95,entry_sf_ia7,""
2025-11-18,00:40:01,JP225.cash,sell,1.00,49415.83000,49415.83000,49494.79000,49257.91000,0,0,96383.37,0.95,entry_sf_ia7,""
2025-11-18,00:41:01,JP225.cash,sell,1.00,49365.83000,49365.83000,49443.76000,49209.97000,0,0,96675.34,0.95,entry_sf_ia7,""
2025-11-18,00:42:01,XAUUSD,sell,1.00,4034.74000,4034.74000,4038.44000,4027.34000,0,0,97313.18,0.95,entry_sf_ia7,""
2025-11-18,00:42:01,US500.cash,buy,0.20,6666.83000,6666.83000,0.00000,0.00000,0,0,97313.18,0.95,entry_sf_ia7,""
2025-11-18,00:51:12,AUDNZD,sell,1.00,1.14743,1.14743,1.14763,1.14703,0,0,96858.17,0.95,entry_sf_ia7,""
2025-11-18,00:51:12,EURUSD,sell,1.00,1.15883,1.15883,1.15893,1.15863,0,0,96858.17,0.95,entry_sf_ia7,""
2025-11-18,00:51:13,JP225.cash,sell,1.00,49301.83000,49301.83000,49380.16000,49145.17000,0,0,96858.17,0.95,entry_sf_ia7,""
2025-11-18,00:51:13,XAUUSD,sell,1.00,4034.80000,4034.80000,4038.07000,4028.26000,0,0,96858.17,0.95,entry_sf_ia7,""
2025-11-18,00:51:13,US500.cash,buy,0.20,6673.83000,6673.83000,0.00000,0.00000,0,0,96858.17,0.95,entry_sf_ia7,""
2025-11-18,00:55:01,AUDNZD,sell,1.00,1.14719,1.14719,1.14746,1.14665,0,0,97315.78,0.95,entry_sf_ia7,""
2025-11-18,00:55:01,ETHUSD,buy,0.50,3028.29000,3028.29000,3017.25000,3050.37000,0,0,97315.78,0.95,entry_sf_ia7,""
2025-11-18,00:55:01,JP225.cash,sell,1.00,49350.83000,49350.83000,49418.87000,49214.75000,0,0,97315.78,0.95,entry_sf_ia7,""
2025-11-18,00:55:01,XAUUSD,sell,1.00,4032.65000,4032.65000,4035.67000,4026.61000,0,0,97315.78,0.95,entry_sf_ia7,""
2025-11-18,00:55:01,US500.cash,buy,0.20,6675.03000,6675.03000,0.00000,0.00000,0,0,97315.78,0.95,entry_sf_ia7,""
2025-11-18,00:55:24,AUDNZD,sell,1.00,1.14725,1.14725,1.14751,1.14673,0,0,96512.84,0.95,entry_sf_ia7,""
2025-11-18,00:55:24,ETHUSD,buy,0.50,3028.85000,3028.85000,3017.14000,3052.27000,0,0,96512.84,0.95,entry_sf_ia7,""
2025-11-18,00:55:24,JP225.cash,sell,1.00,49385.83000,49385.83000,49461.87000,49233.75000,0,0,96512.84,0.95,entry_sf_ia7,""
2025-11-18,00:55:24,XAUUSD,sell,1.00,4034.34000,4034.34000,4037.72000,4027.58000,0,0,96512.84,0.95,entry_sf_ia7,""
2025-11-18,00:55:25,US500.cash,buy,0.20,6675.83000,6675.83000,0.00000,0.00000,0,0,96512.84,0.95,entry_sf_ia7,""
2025-11-18,00:56:34,AUDNZD,sell,1.00,1.14742,1.14742,1.14768,1.14690,0,0,96593.42,0.95,entry_sf_ia7,""
2025-11-18,00:56:35,BTCUSD,sell,0.20,91895.06000,91895.06000,92111.55000,91462.08000,0,0,96593.42,0.95,entry_sf_ia7,""
2025-11-18,00:56:35,ETHUSD,buy,0.50,3027.47000,3027.47000,3015.87000,3050.67000,0,0,96593.42,0.95,entry_sf_ia7,""
2025-11-18,00:56:35,US500.cash,sell,1.00,6672.97000,6672.97000,6676.18000,6666.55000,0,0,96593.42,0.95,entry_sf_ia7,""
2025-11-18,00:56:35,US500.cash,buy,0.20,6673.53000,6673.53000,0.00000,0.00000,0,0,96593.42,0.95,entry_sf_ia7,""
2025-11-18,01:14:40,AUDNZD,sell,1.00,1.14716,1.14716,1.14738,1.14672,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:14:40,ETHUSD,buy,0.50,3035.18000,3035.18000,3025.11000,3055.32000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:14:40,EURUSD,sell,1.00,1.15862,1.15862,1.15874,1.15838,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:14:40,JP225.cash,sell,1.00,49336.83000,49336.83000,49421.43000,49167.63000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:14:40,XAUUSD,buy,1.00,4042.21000,4042.21000,4037.84000,4050.95000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:14:40,US500.cash,sell,0.20,6678.47000,6678.47000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:19:49,BTCUSD,buy,0.20,92100.14000,92100.14000,91899.79000,92500.84000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:19:49,EURUSD,sell,1.00,1.15861,1.15861,1.15874,1.15835,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:19:49,XAUUSD,buy,1.00,4039.89000,4039.89000,4036.25000,4047.17000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:19:49,US500.cash,sell,0.20,6685.77000,6685.77000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:22:48,BTCUSD,buy,0.20,92051.14000,92051.14000,91862.87000,92427.68000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:22:48,ETHUSD,buy,0.50,3040.24000,3040.24000,3030.87000,3058.98000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:22:48,EURJPY,buy,1.00,179.94000,179.94000,179.90600,180.00800,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:22:48,JP225.cash,sell,1.00,49359.83000,49359.83000,49429.99000,49219.51000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:22:48,XAUUSD,buy,1.00,4042.15000,4042.15000,4038.11000,4050.23000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:22:48,US500.cash,sell,0.20,6684.27000,6684.27000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,AUDNZD,buy,1.00,1.14769,1.14769,1.14745,1.14817,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,BTCUSD,sell,0.20,91849.22000,91849.22000,92012.66000,91522.34000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,ETHUSD,buy,0.50,3029.14000,3029.14000,3020.97000,3045.48000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,EURJPY,buy,1.00,179.92100,179.92100,179.88800,179.98700,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,JP225.cash,sell,1.00,49284.83000,49284.83000,49350.62000,49153.25000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,US500.cash,buy,1.00,6681.07000,6681.07000,6677.56000,6688.09000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,XAUUSD,buy,1.00,4040.89000,4040.89000,4037.50000,4047.67000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:30:11,US500.cash,sell,0.20,6681.07000,6681.07000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:45:41,AUDNZD,buy,1.00,1.14784,1.14784,1.14761,1.14830,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:45:41,BTCUSD,sell,0.20,91825.27000,91825.27000,91968.12000,91539.57000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:45:41,ETHUSD,sell,0.50,3028.56000,3028.56000,3035.39000,3014.90000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,01:45:41,EURJPY,sell,1.00,179.88300,179.88300,179.92000,179.80900,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:01:11,AUDNZD,sell,1.00,1.14745,1.14745,1.14771,1.14693,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:01:11,BTCUSD,sell,0.20,91637.65000,91637.65000,91744.05000,91424.85000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:01:11,EURJPY,sell,1.00,179.88800,179.88800,179.90800,179.84800,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:01:11,US500.cash,buy,1.00,6683.97000,6683.97000,6681.81000,6688.29000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:16:41,AUDNZD,buy,1.00,1.14793,1.14793,1.14772,1.14835,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:16:41,EURJPY,buy,1.00,179.91700,179.91700,179.89600,179.95900,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:16:41,EURUSD,sell,1.00,1.15901,1.15901,1.15911,1.15881,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:16:41,XAUUSD,sell,1.00,4031.87000,4031.87000,4034.99000,4025.63000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:16:41,US500.cash,buy,0.20,6682.33000,6682.33000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:32:11,AUDNZD,buy,1.00,1.14806,1.14806,1.14789,1.14840,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:32:11,EURJPY,sell,1.00,179.89300,179.89300,179.91400,179.85100,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:32:11,JP225.cash,sell,1.00,49374.83000,49374.83000,49424.30000,49275.89000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:32:11,US500.cash,sell,1.00,6681.77000,6681.77000,6684.44000,6676.43000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:32:11,XAUUSD,sell,1.00,4031.39000,4031.39000,4034.39000,4025.39000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:32:11,US500.cash,buy,0.20,6682.33000,6682.33000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:47:41,BTCUSD,sell,0.20,91488.67000,91488.67000,91706.28000,91053.45000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:47:42,ETHUSD,buy,0.50,3028.55000,3028.55000,3016.36000,3052.93000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,02:47:42,EURUSD,buy,1.00,1.15933,1.15933,1.15923,1.15953,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,03:03:12,EURUSD,buy,1.00,1.15930,1.15930,1.15920,1.15950,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,03:03:12,XAUUSD,sell,1.00,4017.61000,4017.61000,4021.28000,4010.27000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,03:03:12,US500.cash,buy,0.20,6663.83000,6663.83000,0.00000,0.00000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,03:18:42,BTCUSD,sell,0.20,90418.64000,90418.64000,90619.81000,90016.30000,0,0,94105.78,0.95,entry_sf_ia7,""
2025-11-18,03:18:42,ETHUSD,sell,0.50,2979.09000,2979.09000,2991.33000,2954.61000,0,0,94105.78,0.95,entry_sf_ia7,""
