symbol,action,entry,exit,sl,tp,pnl_usd,pnl_cost,lot,regime,result,bars_held,open_time,close_time
XAUUSD,SELL,1328.1,1335.54,1335.54,1309.5,-744.0,-781.03,0.1,TREND_DOWN,SL,16,2018-01-18 09:00:00,2018-01-19 01:00:00
XAUUSD,BUY,1334.05,1329.14857,1329.14857,1346.30357,-490.14,-527.22,0.1,RANGING,SL,8,2018-01-19 17:00:00,2018-01-22 01:00:00
XAUUSD,BUY,1360.01,1355.81214,1355.81214,1371.20429,-419.79,-457.88,0.1,TREND_UP,SL,1,2018-01-25 16:00:00,2018-01-25 17:00:00
XAUUSD,SELL,1333.42,1330.721,1344.22857,1306.39857,215.92,204.95,0.08,TREND_DOWN,SL,14,2018-02-05 03:00:00,2018-02-05 17:00:00
XAUUSD,SELL,1327.09,1323.17046,1338.91,1297.54,274.37,265.26,0.07,RANGING,SL,14,2018-02-07 03:00:00,2018-02-07 17:00:00
XAUUSD,SELL,1316.91,1312.5248,1326.77857,1292.23857,394.67,383.24,0.09,TREND_DOWN,SL,4,2018-02-08 04:00:00,2018-02-08 08:00:00
XAUUSD,SELL,1311.49,1319.19429,1319.19429,1292.22929,-770.43,-783.57,0.1,TREND_DOWN,SL,7,2018-02-08 13:00:00,2018-02-08 20:00:00
XAUUSD,BUY,1331.37,1326.93857,1326.93857,1342.44857,-443.14,-457.81,0.1,TREND_UP,SL,1,2018-02-14 15:00:00,2018-02-14 16:00:00
XAUUSD,BUY,1352.49,1355.34371,1345.42571,1370.15071,285.37,270.8,0.1,TREND_UP,SL,8,2018-02-15 09:00:00,2018-02-15 17:00:00
XAUUSD,SELL,1347.95,1346.07901,1353.96714,1332.90714,187.1,171.91,0.1,RANGING,SL,12,2018-02-19 09:00:00,2018-02-20 01:00:00
XAUUSD,SELL,1340.01,1338.06652,1345.48,1326.335,194.35,179.56,0.1,TREND_DOWN,SL,2,2018-02-20 17:00:00,2018-02-20 19:00:00
XAUUSD,SELL,1328.12,1335.05429,1335.05429,1310.78429,-693.43,-708.27,0.1,TREND_DOWN,SL,13,2018-02-21 09:00:00,2018-02-21 22:00:00
XAUUSD,BUY,1329.29,1331.07818,1323.84429,1342.90429,178.82,164.18,0.1,RANGING,SL,20,2018-02-23 05:00:00,2018-02-26 01:00:00
XAUUSD,BUY,1336.83,1331.24571,1331.24571,1350.79071,-558.43,-573.38,0.1,TREND_UP,SL,2,2018-02-26 15:00:00,2018-02-26 17:00:00
XAUUSD,BUY,1317.3,1322.44413,1310.02714,1335.48214,514.41,499.9,0.1,RANGING,SL,4,2018-03-02 11:00:00,2018-03-02 15:00:00
XAUUSD,SELL,1319.02,1313.61012,1323.83143,1306.99143,540.99,526.39,0.1,TREND_DOWN,SL,5,2018-03-09 12:00:00,2018-03-09 17:00:00
XAUUSD,SELL,1316.26,1313.29112,1322.92143,1299.60643,296.89,282.19,0.1,TREND_DOWN,SL,12,2018-03-16 05:00:00,2018-03-16 17:00:00
XAUUSD,SELL,1310.82,1315.90857,1315.90857,1298.09857,-508.86,-523.51,0.1,TREND_DOWN,SL,7,2018-03-19 11:00:00,2018-03-19 18:00:00
XAUUSD,BUY,1329.85,1337.91337,1320.94429,1352.11429,725.7,712.37,0.09,TREND_UP,SL,19,2018-03-22 07:00:00,2018-03-23 04:00:00
XAUUSD,BUY,1345.52,1354.42329,1338.45429,1363.18429,890.33,868.42,0.1,TREND_UP,SL,3,2018-03-23 22:00:00,2018-03-26 03:00:00
XAUUSD,SELL,1345.7,1340.48874,1350.89571,1332.71071,521.13,506.6,0.1,RANGING,SL,7,2018-03-28 05:00:00,2018-03-28 12:00:00
XAUUSD,SELL,1327.52,1324.5384,1333.69286,1312.08786,298.16,283.28,0.1,TREND_DOWN,SL,5,2018-03-29 07:00:00,2018-03-29 12:00:00
XAUUSD,SELL,1325.75,1331.50429,1331.50429,1311.36429,-575.43,-598.92,0.1,TREND_DOWN,SL,3,2018-04-05 23:00:00,2018-04-06 02:00:00
XAUUSD,BUY,1352.89,1343.41286,1343.41286,1376.58286,-852.94,-866.49,0.09,TREND_UP,SL,13,2018-04-12 04:00:00,2018-04-12 17:00:00
XAUUSD,SELL,1337.79,1334.77307,1346.71429,1315.47929,271.52,258.17,0.09,TREND_DOWN,SL,13,2018-04-13 05:00:00,2018-04-13 18:00:00
XAUUSD,BUY,1344.97,1349.19421,1339.92036,1358.43571,422.42,407.4,0.1,RANGING,SL,8,2018-04-16 12:00:00,2018-04-16 20:00:00
XAUUSD,SELL,1343.11,1336.69991,1350.67714,1324.19214,641.01,626.27,0.1,RANGING,SL,11,2018-04-20 08:00:00,2018-04-20 19:00:00
XAUUSD,SELL,1333.49,1329.01942,1340.50714,1315.94714,447.06,431.94,0.1,TREND_DOWN,SL,8,2018-04-23 07:00:00,2018-04-23 15:00:00
XAUUSD,SELL,1322.7,1320.98281,1327.23286,1311.36786,171.72,150.17,0.1,RANGING,SL,2,2018-04-26 00:00:00,2018-04-26 02:00:00
XAUUSD,SELL,1314.98,1312.67263,1321.02286,1299.87286,230.74,207.27,0.1,RANGING,SL,1,2018-05-01 01:00:00,2018-05-01 02:00:00
XAUUSD,BUY,1312.58034,1317.30133,1307.08714,1326.31214,472.1,457.51,0.1,RANGING,SL,30,2018-05-03 21:00:00,2018-05-07 03:00:00
XAUUSD,BUY,1316.07,1311.69571,1311.69571,1327.00571,-437.43,-452.33,0.1,RANGING,SL,2,2018-05-07 09:00:00,2018-05-07 11:00:00
XAUUSD,BUY,1319.78,1324.1543,1314.21429,1333.69429,437.43,422.56,0.1,TREND_UP,SL,9,2018-05-11 07:00:00,2018-05-11 16:00:00
XAUUSD,SELL,1293.26,1288.29521,1300.80286,1274.40286,496.48,481.75,0.1,TREND_DOWN,SL,11,2018-05-16 06:00:00,2018-05-16 17:00:00
XAUUSD,SELL,1287.05,1291.05714,1291.05714,1277.03214,-400.71,-415.41,0.1,RANGING,SL,5,2018-05-21 17:00:00,2018-05-21 22:00:00
XAUUSD,BUY,1300.69,1303.87727,1295.54429,1313.55429,318.73,304.05,0.1,TREND_UP,SL,3,2018-05-25 02:00:00,2018-05-25 05:00:00
XAUUSD,BUY,1297.83,1294.25714,1294.25714,1306.76214,-357.29,-374.08,0.1,RANGING,SL,3,2018-06-06 11:00:00,2018-06-06 14:00:00
XAUUSD,SELL,1282.3,1279.7269,1289.93714,1263.20714,257.31,242.54,0.1,TREND_DOWN,SL,6,2018-06-18 06:00:00,2018-06-18 12:00:00
XAUUSD,SELL,1274.68,1271.70505,1281.66714,1257.21214,297.49,282.81,0.1,RANGING,SL,13,2018-06-20 03:00:00,2018-06-20 16:00:00
XAUUSD,SELL,1265.87,1270.36714,1270.36714,1254.62714,-449.71,-464.79,0.1,TREND_DOWN,SL,9,2018-06-21 17:00:00,2018-06-22 02:00:00
XAUUSD,SELL,1259.5,1257.78691,1264.32429,1247.43929,171.31,156.42,0.1,TREND_DOWN,SL,7,2018-06-26 19:00:00,2018-06-27 02:00:00
XAUUSD,SELL,1255.43,1252.57224,1258.73964,1246.60429,285.78,270.9,0.1,TREND_UP,SL,5,2018-07-05 11:00:00,2018-07-05 16:00:00
XAUUSD,BUY,1261.86,1258.03571,1258.03571,1271.42071,-382.43,-397.54,0.1,RANGING,SL,3,2018-07-09 19:00:00,2018-07-09 22:00:00
XAUUSD,SELL,1243.62949,1237.47066,1248.66571,1231.04071,615.88,592.18,0.1,TREND_DOWN,SL,19,2018-07-12 08:00:00,2018-07-13 03:00:00
XAUUSD,BUY,1242.8,1238.98,1238.98,1252.35,-382.0,-397.62,0.1,RANGING,SL,8,2018-07-16 12:00:00,2018-07-16 20:00:00
XAUUSD,BUY,1222.62,1228.33643,1216.53321,1238.85143,571.64,555.85,0.1,RANGING,SL,5,2018-07-20 13:00:00,2018-07-20 18:00:00
XAUUSD,BUY,1225.75,1230.37332,1221.02929,1238.33857,462.33,442.73,0.1,RANGING,SL,10,2018-07-25 05:00:00,2018-07-25 15:00:00
XAUUSD,SELL,1224.09,1218.22138,1229.10143,1211.56143,586.86,571.32,0.1,RANGING,SL,12,2018-07-27 04:00:00,2018-07-27 16:00:00
XAUUSD,BUY,1211.64,1205.66857,1205.66857,1226.56857,-597.14,-626.41,0.1,RANGING,SL,12,2018-08-10 22:00:00,2018-08-13 12:00:00
XAUUSD,SELL,1194.41,1192.7049,1200.91714,1178.14214,170.51,154.63,0.1,TREND_DOWN,SL,22,2018-08-14 06:00:00,2018-08-15 06:00:00
XAUUSD,SELL,1172.66,1184.07857,1184.07857,1144.11357,-799.3,-810.31,0.07,TREND_DOWN,SL,18,2018-08-16 08:00:00,2018-08-17 02:00:00
XAUUSD,BUY,1186.34,1188.75614,1182.06286,1197.03286,241.61,221.57,0.1,TREND_UP,SL,6,2018-08-20 16:00:00,2018-08-20 22:00:00
XAUUSD,BUY,1193.45,1188.49857,1188.49857,1205.82857,-495.14,-515.02,0.1,TREND_UP,SL,6,2018-08-21 14:00:00,2018-08-21 20:00:00
XAUUSD,BUY,1204.17,1206.34535,1197.47429,1220.90929,217.53,197.64,0.1,TREND_UP,SL,7,2018-08-27 06:00:00,2018-08-27 13:00:00
XAUUSD,BUY,1204.64,1211.51129,1199.75,1216.865,687.13,668.55,0.1,TREND_UP,SL,6,2018-08-27 14:00:00,2018-08-27 20:00:00
XAUUSD,SELL,1204.59,1202.8103,1209.68286,1191.85786,177.97,157.1,0.1,RANGING,SL,17,2018-08-29 09:00:00,2018-08-30 02:00:00
XAUUSD,SELL,1199.61,1197.96643,1204.33179,1187.01857,164.36,143.58,0.1,RANGING,SL,14,2018-09-03 08:00:00,2018-09-04 02:00:00
XAUUSD,SELL,1193.13,1198.56429,1198.56429,1179.54429,-543.43,-568.12,0.1,TREND_DOWN,SL,26,2018-09-05 00:00:00,2018-09-06 02:00:00
XAUUSD,SELL,1200.21,1195.33548,1204.4775,1188.83,487.45,470.61,0.1,RANGING,SL,4,2018-09-07 14:00:00,2018-09-07 18:00:00
XAUUSD,SELL,1195.3,1192.76759,1199.65857,1184.40357,253.24,236.72,0.1,TREND_DOWN,SL,6,2018-09-10 12:00:00,2018-09-10 18:00:00
XAUUSD,BUY,1204.58,1211.89698,1197.79571,1221.54071,731.7,714.76,0.1,TREND_UP,SL,12,2018-09-13 07:00:00,2018-09-13 19:00:00
XAUUSD,SELL,1195.23,1201.87714,1201.87714,1178.61214,-664.71,-682.89,0.1,TREND_DOWN,SL,11,2018-09-17 07:00:00,2018-09-17 18:00:00
XAUUSD,BUY,1203.41,1207.0577,1199.12429,1214.12429,364.77,348.78,0.1,RANGING,SL,8,2018-09-19 19:00:00,2018-09-20 03:00:00
XAUUSD,BUY,1208.67,1205.55143,1205.55143,1216.46643,-311.86,-329.46,0.1,RANGING,SL,2,2018-09-21 13:00:00,2018-09-21 15:00:00
XAUUSD,SELL,1197.95,1195.53658,1205.56857,1178.90357,241.34,222.47,0.1,RANGING,SL,8,2018-09-24 04:00:00,2018-09-24 12:00:00
XAUUSD,SELL,1184.45,1182.12654,1191.0,1168.075,232.35,211.25,0.1,TREND_DOWN,SL,7,2018-09-28 06:00:00,2018-09-28 13:00:00
XAUUSD,SELL,1188.87,1185.01954,1194.17143,1175.61643,385.05,361.73,0.1,TREND_DOWN,SL,3,2018-10-09 00:00:00,2018-10-09 03:00:00
XAUUSD,SELL,1190.03,1186.37032,1195.14571,1177.24071,365.97,346.1,0.1,TREND_DOWN,SL,10,2018-10-09 07:00:00,2018-10-09 17:00:00
XAUUSD,BUY,1219.7,1222.10456,1211.52286,1240.14286,240.46,222.68,0.1,TREND_UP,SL,17,2018-10-12 09:00:00,2018-10-15 02:00:00
XAUUSD,BUY,1228.17,1230.78739,1222.36571,1242.68071,261.74,246.08,0.1,TREND_UP,SL,14,2018-10-15 20:00:00,2018-10-16 10:00:00
XAUUSD,SELL,1223.4,1228.15,1228.15,1211.525,-475.0,-492.82,0.1,RANGING,SL,7,2018-10-17 11:00:00,2018-10-17 18:00:00
XAUUSD,BUY,1232.14,1226.28429,1226.28429,1246.77929,-585.57,-601.57,0.1,RANGING,SL,7,2018-10-23 19:00:00,2018-10-24 02:00:00
XAUUSD,BUY,1233.89,1226.30429,1226.30429,1252.85429,-758.57,-781.78,0.1,RANGING,SL,4,2018-10-26 22:00:00,2018-10-29 01:00:00
XAUUSD,SELL,1230.75,1226.63418,1235.56,1218.725,411.58,395.88,0.1,RANGING,SL,5,2018-10-29 15:00:00,2018-10-29 20:00:00
XAUUSD,SELL,1223.51,1221.69733,1228.29571,1211.54571,181.27,157.86,0.1,TREND_DOWN,SL,2,2018-10-30 22:00:00,2018-10-31 01:00:00
XAUUSD,BUY,1231.97,1234.4104,1225.80429,1247.38429,244.04,225.22,0.1,TREND_UP,SL,8,2018-11-02 04:00:00,2018-11-02 12:00:00
XAUUSD,SELL,1224.64,1221.17551,1229.12143,1213.43643,346.45,327.66,0.1,RANGING,SL,8,2018-11-08 09:00:00,2018-11-08 17:00:00
XAUUSD,SELL,1210.35,1206.03167,1217.89,1191.5,431.83,410.83,0.1,TREND_DOWN,SL,4,2018-11-12 07:00:00,2018-11-12 11:00:00
XAUUSD,SELL,1202.94,1197.03357,1207.47857,1191.59357,590.64,572.61,0.1,TREND_DOWN,SL,11,2018-11-13 03:00:00,2018-11-13 14:00:00
XAUUSD,BUY,1210.56,1214.17502,1204.96,1224.56,361.5,345.65,0.1,TREND_UP,SL,6,2018-11-15 12:00:00,2018-11-15 18:00:00
XAUUSD,BUY,1222.11,1223.94974,1216.54571,1236.02071,183.97,163.35,0.1,TREND_UP,SL,20,2018-11-19 04:00:00,2018-11-20 00:00:00
XAUUSD,BUY,1225.13,1227.10587,1220.76571,1236.04071,197.59,180.84,0.1,TREND_UP,SL,3,2018-11-29 14:00:00,2018-11-29 17:00:00
XAUUSD,BUY,1231.01,1232.77642,1225.68,1244.335,176.64,150.3,0.1,TREND_UP,SL,3,2018-12-03 22:00:00,2018-12-04 01:00:00
XAUUSD,BUY,1238.23,1233.93143,1233.93143,1248.97643,-429.86,-447.53,0.1,TREND_UP,SL,7,2018-12-04 18:00:00,2018-12-05 01:00:00
XAUUSD,BUY,1245.27,1247.86765,1241.14714,1255.57714,259.77,241.01,0.1,TREND_UP,SL,3,2018-12-18 09:00:00,2018-12-18 12:00:00
XAUUSD,BUY,1251.52,1247.67571,1247.67571,1261.77143,-384.43,-399.94,0.1,RANGING,SL,1,2018-12-19 21:00:00,2018-12-19 22:00:00
XAUUSD,BUY,1255.6,1260.05559,1246.66714,1277.93214,401.0,372.68,0.09,TREND_UP,SL,3,2018-12-21 01:00:00,2018-12-21 04:00:00
XAUUSD,BUY,1260.27,1268.34007,1252.37857,1279.99857,807.01,782.27,0.1,TREND_UP,SL,20,2018-12-21 06:00:00,2018-12-24 02:00:00
XAUUSD,BUY,1271.91,1276.6701,1265.37571,1288.24571,476.01,460.31,0.1,TREND_UP,SL,4,2018-12-26 15:00:00,2018-12-26 19:00:00
XAUUSD,BUY,1277.84,1280.68464,1271.64429,1293.32929,284.46,262.91,0.1,RANGING,SL,6,2018-12-28 06:00:00,2018-12-28 12:00:00
XAUUSD,BUY,1287.71,1291.60712,1282.56143,1300.58143,389.71,373.88,0.1,RANGING,SL,5,2019-01-03 17:00:00,2019-01-03 22:00:00
XAUUSD,BUY,1291.16053,1286.80429,1286.80429,1302.04929,-435.62,-452.2,0.1,RANGING,SL,1,2019-01-07 17:00:00,2019-01-07 18:00:00
XAUUSD,BUY,1293.89,1290.50643,1290.50643,1302.91286,-338.36,-355.01,0.1,TREND_UP,SL,1,2019-01-10 15:00:00,2019-01-10 16:00:00
XAUUSD,SELL,1282.53,1279.13356,1287.13714,1271.01214,339.64,319.38,0.1,TREND_DOWN,SL,10,2019-01-21 02:00:00,2019-01-21 12:00:00
XAUUSD,SELL,1280.44,1283.76714,1283.76714,1272.12214,-332.71,-348.47,0.1,RANGING,SL,1,2019-01-24 16:00:00,2019-01-24 17:00:00
XAUUSD,BUY,1301.75,1303.17347,1297.10286,1313.36786,142.35,124.48,0.1,TREND_UP,SL,15,2019-01-28 10:00:00,2019-01-29 01:00:00
XAUUSD,SELL,1319.29,1317.55061,1323.49286,1308.78286,173.94,157.08,0.1,RANGING,SL,13,2019-02-01 12:00:00,2019-02-04 01:00:00
XAUUSD,SELL,1308.4,1312.34857,1312.34857,1298.52857,-394.86,-414.47,0.1,RANGING,SL,7,2019-02-11 18:00:00,2019-02-12 01:00:00
XAUUSD,BUY,1322.7,1326.3031,1317.33429,1336.11429,360.31,341.59,0.1,TREND_UP,SL,9,2019-02-18 08:00:00,2019-02-18 17:00:00
XAUUSD,BUY,1341.7,1343.93685,1336.26571,1355.28571,223.68,208.12,0.1,TREND_UP,SL,8,2019-02-20 09:00:00,2019-02-20 17:00:00
XAUUSD,BUY,1343.4,1338.99286,1338.99286,1354.41786,-440.71,-456.4,0.1,TREND_UP,SL,1,2019-02-20 21:00:00,2019-02-20 22:00:00
XAUUSD,SELL,1335.25,1331.37574,1342.63,1316.8,387.43,371.73,0.1,RANGING,SL,3,2019-02-21 16:00:00,2019-02-21 19:00:00
XAUUSD,SELL,1325.47,1323.03447,1331.44143,1310.54143,243.55,225.94,0.1,TREND_DOWN,SL,6,2019-02-22 09:00:00,2019-02-22 15:00:00
XAUUSD,BUY,1330.5,1326.04,1326.04,1341.65,-446.0,-464.86,0.1,RANGING,SL,8,2019-02-25 08:00:00,2019-02-25 16:00:00
XAUUSD,SELL,1318.32,1324.84,1324.84,1302.02,-652.0,-670.04,0.1,TREND_DOWN,SL,4,2019-02-28 08:00:00,2019-02-28 12:00:00
XAUUSD,SELL,1296.31,1287.64638,1306.28571,1271.37071,693.09,677.43,0.08,TREND_DOWN,SL,8,2019-03-04 04:00:00,2019-03-04 12:00:00
XAUUSD,SELL,1287.54,1284.97857,1293.76143,1271.98643,256.14,233.03,0.1,TREND_DOWN,SL,12,2019-03-05 01:00:00,2019-03-05 13:00:00
XAUUSD,BUY,1297.19,1290.71857,1290.71857,1313.36857,-647.14,-667.84,0.1,TREND_UP,SL,18,2019-03-11 02:00:00,2019-03-11 20:00:00
XAUUSD,SELL,1293.27,1297.16286,1297.16286,1283.53786,-389.29,-417.21,0.1,RANGING,SL,1,2019-03-11 23:00:00,2019-03-12 01:00:00
XAUUSD,BUY,1296.64,1301.35383,1292.65286,1306.60786,471.38,451.28,0.1,RANGING,SL,5,2019-03-12 17:00:00,2019-03-12 22:00:00
XAUUSD,BUY,1304.24,1307.52546,1298.88143,1317.63643,328.55,307.93,0.1,TREND_UP,SL,4,2019-03-13 10:00:00,2019-03-13 14:00:00
XAUUSD,BUY,1306.69,1309.97911,1303.31429,1315.12929,328.91,310.3,0.1,TREND_UP,SL,5,2019-03-13 17:00:00,2019-03-13 22:00:00
XAUUSD,SELL,1296.03,1302.82,1302.82,1279.055,-679.0,-695.84,0.1,TREND_DOWN,SL,8,2019-03-15 02:00:00,2019-03-15 10:00:00
XAUUSD,BUY,1302.49,1305.39431,1297.80429,1314.20429,290.43,272.44,0.1,RANGING,SL,6,2019-03-15 19:00:00,2019-03-18 02:00:00
XAUUSD,SELL,1309.04,1315.71286,1315.71286,1292.35786,-667.29,-686.85,0.1,RANGING,SL,18,2019-03-22 06:00:00,2019-03-25 01:00:00
XAUUSD,SELL,1291.16,1295.20464,1295.20464,1280.37429,-404.46,-420.03,0.1,RANGING,SL,3,2019-04-01 14:00:00,2019-04-01 17:00:00
XAUUSD,BUY,1297.54,1298.88262,1294.02143,1306.33643,134.26,118.28,0.1,TREND_UP,SL,6,2019-04-08 20:00:00,2019-04-09 02:00:00
XAUUSD,BUY,1306.93,1303.81107,1303.81107,1315.24714,-311.89,-327.94,0.1,RANGING,SL,7,2019-04-11 06:00:00,2019-04-11 13:00:00
XAUUSD,SELL,1293.29,1291.5907,1299.6,1277.515,169.93,149.91,0.1,TREND_DOWN,SL,13,2019-04-12 05:00:00,2019-04-12 18:00:00
XAUUSD,SELL,1276.56,1274.28604,1282.73286,1261.12786,227.4,211.36,0.1,TREND_DOWN,SL,17,2019-04-17 03:00:00,2019-04-17 20:00:00
XAUUSD,BUY,1278.21,1275.01,1275.01,1286.21,-320.0,-338.76,0.1,RANGING,SL,2,2019-04-22 16:00:00,2019-04-22 18:00:00
XAUUSD,SELL,1271.10976,1275.41286,1275.41286,1260.35286,-430.31,-456.61,0.1,TREND_DOWN,SL,3,2019-05-02 23:00:00,2019-05-03 02:00:00
XAUUSD,BUY,1282.22,1277.30143,1277.30143,1294.51643,-491.86,-508.54,0.1,TREND_UP,SL,7,2019-05-06 11:00:00,2019-05-06 18:00:00
XAUUSD,BUY,1286.26,1289.07755,1281.59857,1297.91357,281.76,266.05,0.1,RANGING,SL,4,2019-05-08 12:00:00,2019-05-08 16:00:00
XAUUSD,BUY,1298.3,1299.86619,1291.85286,1314.41786,156.62,139.91,0.1,TREND_UP,SL,35,2019-05-14 07:00:00,2019-05-15 18:00:00
XAUUSD,SELL,1285.88,1280.8332,1293.04714,1267.96214,504.68,487.02,0.1,TREND_DOWN,SL,14,2019-05-17 05:00:00,2019-05-17 19:00:00
XAUUSD,SELL,1278.06,1276.09303,1283.23714,1265.11714,196.7,178.92,0.1,TREND_DOWN,SL,6,2019-05-20 05:00:00,2019-05-20 11:00:00
XAUUSD,SELL,1276.21,1274.6248,1279.62,1267.685,158.52,142.01,0.1,TREND_DOWN,SL,6,2019-05-20 12:00:00,2019-05-20 18:00:00
XAUUSD,BUY,1273.73,1275.6927,1271.64929,1279.27857,196.27,179.48,0.1,RANGING,SL,3,2019-05-22 14:00:00,2019-05-22 17:00:00
XAUUSD,BUY,1283.51,1286.29332,1278.63286,1295.70286,278.33,258.65,0.1,TREND_UP,SL,22,2019-05-24 05:00:00,2019-05-27 03:00:00
XAUUSD,BUY,1285.96,1283.64429,1283.64429,1291.74929,-231.57,-250.54,0.1,RANGING,SL,11,2019-05-27 11:00:00,2019-05-28 02:00:00
XAUUSD,SELL,1279.6392,1283.89429,1283.89429,1269.00429,-425.51,-451.76,0.1,RANGING,SL,2,2019-05-29 00:00:00,2019-05-29 02:00:00
XAUUSD,BUY,1282.68,1284.60646,1278.83,1292.305,192.65,176.91,0.1,RANGING,SL,9,2019-05-29 17:00:00,2019-05-30 02:00:00
XAUUSD,SELL,1277.73,1280.66786,1280.66786,1269.89571,-293.79,-309.7,0.1,RANGING,SL,1,2019-05-30 16:00:00,2019-05-30 17:00:00
XAUUSD,BUY,1323.83,1327.07756,1317.52714,1339.58714,324.76,306.71,0.1,TREND_UP,SL,6,2019-06-04 07:00:00,2019-06-04 13:00:00
XAUUSD,BUY,1324.4,1327.10545,1318.88286,1338.19286,270.54,253.51,0.1,TREND_UP,SL,13,2019-06-04 13:00:00,2019-06-05 02:00:00
XAUUSD,SELL,1329.15,1326.33173,1334.32143,1316.22143,281.83,266.15,0.1,RANGING,SL,6,2019-06-10 17:00:00,2019-06-10 23:00:00
XAUUSD,SELL,1327.77,1326.11088,1332.48143,1315.99143,165.91,142.54,0.1,TREND_DOWN,SL,3,2019-06-10 23:00:00,2019-06-11 02:00:00
XAUUSD,BUY,1334.07,1335.86706,1328.81857,1347.19857,179.71,162.94,0.1,TREND_UP,SL,7,2019-06-12 19:00:00,2019-06-13 02:00:00
XAUUSD,BUY,1348.73,1342.52857,1342.52857,1364.23357,-620.14,-636.1,0.1,TREND_UP,SL,5,2019-06-14 17:00:00,2019-06-14 22:00:00
XAUUSD,SELL,1341.38,1334.02668,1349.75,1320.455,735.33,718.23,0.1,TREND_UP,SL,8,2019-06-17 07:00:00,2019-06-17 15:00:00
XAUUSD,BUY,1402.29,1406.14173,1391.81,1428.49,308.14,294.42,0.08,TREND_UP,SL,6,2019-06-24 09:00:00,2019-06-24 15:00:00
XAUUSD,BUY,1406.34,1415.76438,1398.78429,1425.22929,942.44,926.56,0.1,TREND_UP,SL,3,2019-06-24 18:00:00,2019-06-24 21:00:00
XAUUSD,BUY,1428.6,1412.99286,1412.99286,1467.61786,-780.36,-788.26,0.05,TREND_UP,SL,8,2019-06-25 14:00:00,2019-06-25 22:00:00
XAUUSD,SELL,1409.37,1401.70186,1420.07571,1382.60571,613.45,600.72,0.08,TREND_DOWN,SL,10,2019-06-26 17:00:00,2019-06-27 03:00:00
XAUUSD,SELL,1405.18,1400.7778,1411.68286,1388.92286,440.22,424.2,0.1,TREND_DOWN,SL,2,2019-06-27 16:00:00,2019-06-27 18:00:00
XAUUSD,BUY,1415.03,1391.67,1404.39,1441.63,-1868.8,-1882.53,0.08,RANGING,SL,13,2019-06-28 13:00:00,2019-07-01 03:00:00
XAUUSD,SELL,1391.96,1385.28473,1402.55571,1365.47071,534.02,520.46,0.08,TREND_DOWN,SL,10,2019-07-01 16:00:00,2019-07-02 04:00:00
XAUUSD,BUY,1424.61,1407.27857,1407.27857,1467.93857,-866.57,-874.96,0.05,TREND_UP,SL,34,2019-07-03 12:00:00,2019-07-05 02:00:00
XAUUSD,SELL,1397.85,1393.84092,1412.73429,1360.63929,240.54,230.15,0.06,TREND_DOWN,SL,20,2019-07-08 05:00:00,2019-07-09 01:00:00
XAUUSD,SELL,1394.3,1388.12741,1402.92429,1372.73929,617.26,601.56,0.1,TREND_DOWN,SL,6,2019-07-09 08:00:00,2019-07-09 14:00:00
XAUUSD,BUY,1420.17,1413.77357,1413.77357,1437.22714,-639.64,-656.51,0.1,TREND_UP,SL,1,2019-07-11 16:00:00,2019-07-11 17:00:00
XAUUSD,SELL,1407.75,1418.09857,1418.09857,1381.87857,-827.89,-842.32,0.08,RANGING,SL,18,2019-07-12 08:00:00,2019-07-15 02:00:00
XAUUSD,SELL,1405.35977,1401.64678,1411.87286,1389.07786,371.3,353.54,0.1,TREND_DOWN,SL,4,2019-07-17 11:00:00,2019-07-17 15:00:00
XAUUSD,BUY,1422.53,1414.94143,1414.94143,1441.50143,-758.86,-777.58,0.1,TREND_UP,SL,7,2019-07-18 10:00:00,2019-07-18 17:00:00
XAUUSD,BUY,1438.79,1428.56857,1428.56857,1464.34357,-817.71,-830.12,0.08,TREND_UP,SL,8,2019-07-19 11:00:00,2019-07-19 19:00:00
XAUUSD,SELL,1426.01,1415.2614,1437.20429,1398.02429,859.89,847.22,0.08,RANGING,SL,21,2019-07-22 06:00:00,2019-07-23 03:00:00
XAUUSD,SELL,1418.27,1425.86571,1425.86571,1399.28071,-759.57,-776.31,0.1,TREND_DOWN,SL,3,2019-07-23 14:00:00,2019-07-23 17:00:00
XAUUSD,BUY,1427.28,1431.56635,1422.44571,1439.36571,428.63,412.97,0.1,TREND_UP,SL,7,2019-07-30 17:00:00,2019-07-31 00:00:00
XAUUSD,BUY,1427.75,1422.15857,1422.15857,1441.72857,-559.14,-582.52,0.1,RANGING,SL,1,2019-07-31 22:00:00,2019-07-31 23:00:00
XAUUSD,BUY,1432.37,1439.47334,1415.51571,1474.50571,355.17,347.11,0.05,RANGING,SL,11,2019-08-02 07:00:00,2019-08-02 18:00:00
XAUUSD,BUY,1461.0,1471.11835,1450.05286,1488.36786,809.47,789.52,0.08,TREND_UP,SL,3,2019-08-06 00:00:00,2019-08-06 03:00:00
XAUUSD,BUY,1520.04,1486.13,1509.83429,1545.55429,-2712.8,-2725.6,0.08,TREND_UP,SL,1,2019-08-13 17:00:00,2019-08-13 19:00:00
XAUUSD,BUY,1516.84,1523.93816,1502.02143,1553.88643,425.89,416.72,0.06,RANGING,SL,18,2019-08-15 05:00:00,2019-08-15 23:00:00
XAUUSD,SELL,1512.1,1508.44377,1522.19571,1486.86071,292.5,272.47,0.08,RANGING,SL,1,2019-08-17 01:00:00,2019-08-19 02:00:00
