symbol,action,entry,exit,sl,tp,pnl_usd,pnl_cost,lot,regime,result,bars_held,open_time,close_time
GBPJPY,SELL,140.975,140.6037,141.40757,139.89357,742.6,741.91,0.02,TREND_DOWN,SL,3,2017-08-18 10:00:00,2017-08-18 13:00:00
GBPJPY,SELL,139.642,140.05671,140.05671,138.60521,-829.42,-830.15,0.02,TREND_DOWN,SL,8,2017-08-24 05:00:00,2017-08-24 13:00:00
GBPJPY,BUY,140.157,140.47303,139.76543,141.13593,632.06,631.31,0.02,RANGING,SL,2,2017-08-25 04:00:00,2017-08-25 06:00:00
GBPJPY,BUY,140.69,140.99348,140.31057,141.63857,606.97,605.96,0.02,TREND_UP,SL,4,2017-08-26 00:00:00,2017-08-28 04:00:00
GBPJPY,BUY,142.679,142.369,142.369,143.454,-930.0,-931.03,0.03,TREND_UP,SL,4,2017-08-31 11:00:00,2017-08-31 15:00:00
GBPJPY,SELL,142.053,141.62382,142.58386,140.72586,858.36,857.66,0.02,RANGING,SL,7,2017-09-04 15:00:00,2017-09-04 22:00:00
GBPJPY,SELL,141.787,141.23939,142.12814,140.93414,1095.21,1094.35,0.02,TREND_DOWN,SL,5,2017-09-05 03:00:00,2017-09-05 08:00:00
GBPJPY,SELL,141.412,141.80157,141.80157,140.43807,-779.14,-779.85,0.02,TREND_DOWN,SL,2,2017-09-05 14:00:00,2017-09-05 16:00:00
GBPJPY,BUY,142.392,141.91171,141.91171,143.59271,-960.58,-961.29,0.02,TREND_UP,SL,16,2017-09-07 04:00:00,2017-09-07 20:00:00
GBPJPY,BUY,146.426,146.04214,146.04214,147.38564,-767.72,-767.92,0.02,TREND_UP,SL,3,2017-09-13 10:00:00,2017-09-13 13:00:00
GBPJPY,SELL,145.842,147.645,146.194,144.962,-3606.0,-3606.24,0.02,RANGING,SL,1,2017-09-14 15:00:00,2017-09-14 17:00:00
GBPJPY,BUY,147.29,148.07626,146.29443,149.77893,786.26,786.1,0.01,TREND_UP,SL,7,2017-09-15 04:00:00,2017-09-15 11:00:00
GBPJPY,BUY,151.009,150.487,150.487,152.314,-1044.0,-1044.12,0.02,TREND_UP,SL,7,2017-09-18 13:00:00,2017-09-18 20:00:00
GBPJPY,SELL,150.689,151.11554,151.11554,149.55157,-853.08,-853.31,0.02,TREND_UP,SL,2,2017-09-19 07:00:00,2017-09-19 09:00:00
GBPJPY,BUY,151.65,152.06963,151.09929,153.02679,839.26,839.06,0.02,TREND_UP,SL,2,2017-09-21 10:00:00,2017-09-21 12:00:00
GBPJPY,SELL,151.571,150.88334,152.41529,149.46029,687.66,687.55,0.01,RANGING,SL,3,2017-09-22 23:00:00,2017-09-25 02:00:00
GBPJPY,SELL,150.583,150.34588,151.42614,148.47514,237.12,237.02,0.01,TREND_DOWN,SL,8,2017-09-26 04:00:00,2017-09-26 12:00:00
GBPJPY,SELL,150.439,150.14385,150.91429,149.25079,590.3,590.18,0.02,TREND_DOWN,SL,3,2017-09-26 14:00:00,2017-09-26 17:00:00
GBPJPY,SELL,149.68,150.16714,150.16714,148.46214,-974.28,-974.52,0.02,TREND_DOWN,SL,8,2017-10-03 04:00:00,2017-10-03 12:00:00
GBPJPY,SELL,149.436,149.12084,149.80643,148.50993,630.33,630.08,0.02,RANGING,SL,9,2017-10-04 04:00:00,2017-10-04 13:00:00
GBPJPY,SELL,147.89,147.69202,148.23786,147.02036,395.97,395.76,0.02,TREND_DOWN,SL,5,2017-10-06 07:00:00,2017-10-06 12:00:00
GBPJPY,BUY,147.898,148.16305,147.40943,149.11943,530.1,529.96,0.02,RANGING,SL,3,2017-10-09 20:00:00,2017-10-09 23:00:00
GBPJPY,BUY,148.04,148.31443,147.53286,149.30786,548.86,548.61,0.02,RANGING,SL,6,2017-10-10 01:00:00,2017-10-10 07:00:00
GBPJPY,BUY,148.211,147.82271,147.82271,149.18171,-776.58,-776.69,0.02,TREND_UP,SL,12,2017-10-10 07:00:00,2017-10-10 19:00:00
GBPJPY,BUY,148.77,148.39129,148.39129,149.71679,-757.42,-757.62,0.02,RANGING,SL,4,2017-10-12 11:00:00,2017-10-12 15:00:00
GBPJPY,SELL,148.011,148.439,148.439,146.941,-856.0,-856.11,0.02,RANGING,SL,8,2017-10-18 05:00:00,2017-10-18 13:00:00
GBPJPY,SELL,148.185,148.65029,148.65029,147.02179,-930.58,-930.79,0.02,RANGING,SL,8,2017-10-20 04:00:00,2017-10-20 12:00:00
GBPJPY,BUY,150.084,149.59871,149.59871,151.29721,-970.58,-970.76,0.02,TREND_UP,SL,12,2017-10-23 12:00:00,2017-10-24 00:00:00
GBPJPY,SELL,149.569,149.94786,149.94786,148.62186,-757.72,-757.92,0.02,RANGING,SL,4,2017-10-25 09:00:00,2017-10-25 13:00:00
GBPJPY,BUY,150.499,150.76939,149.764,152.3365,270.39,270.31,0.01,RANGING,SL,10,2017-10-25 21:00:00,2017-10-26 07:00:00
GBPJPY,SELL,150.601,149.86688,150.97043,149.67743,1468.24,1468.06,0.02,TREND_UP,SL,4,2017-10-26 11:00:00,2017-10-26 15:00:00
GBPJPY,SELL,149.856,149.03172,150.31186,148.71636,1648.57,1648.39,0.02,RANGING,SL,7,2017-10-27 07:00:00,2017-10-27 14:00:00
GBPJPY,SELL,148.999,148.81169,149.30443,148.23543,561.94,561.66,0.03,TREND_DOWN,SL,3,2017-11-03 09:00:00,2017-11-03 12:00:00
GBPJPY,SELL,149.845,149.59659,150.12614,149.14214,745.24,744.95,0.03,RANGING,SL,3,2017-11-08 08:00:00,2017-11-08 11:00:00
GBPJPY,SELL,149.152,149.65043,149.65043,147.90593,-996.86,-997.09,0.02,RANGING,SL,9,2017-11-08 20:00:00,2017-11-09 05:00:00
GBPJPY,BUY,149.712,149.243,149.243,150.8845,-938.0,-938.17,0.02,RANGING,SL,2,2017-11-11 00:00:00,2017-11-13 02:00:00
GBPJPY,SELL,148.82,149.41029,149.41029,147.34429,-590.29,-590.37,0.01,RANGING,SL,17,2017-11-13 18:00:00,2017-11-14 11:00:00
GBPJPY,BUY,148.983,149.42063,148.56814,150.02014,875.26,875.07,0.02,RANGING,SL,9,2017-11-14 12:00:00,2017-11-14 21:00:00
GBPJPY,SELL,147.995,148.44686,148.44686,146.86536,-903.72,-904.04,0.02,TREND_DOWN,SL,3,2017-11-20 08:00:00,2017-11-20 11:00:00
GBPJPY,BUY,149.065,149.28432,148.699,149.98,438.65,438.45,0.02,RANGING,SL,5,2017-11-21 06:00:00,2017-11-21 11:00:00
GBPJPY,SELL,148.804,148.31182,149.161,147.9115,984.36,984.16,0.02,RANGING,SL,6,2017-11-22 06:00:00,2017-11-22 12:00:00
GBPJPY,BUY,151.034,151.43786,150.46857,152.44757,403.86,403.8,0.01,TREND_UP,SL,2,2017-11-30 17:00:00,2017-11-30 19:00:00
GBPJPY,SELL,150.211,150.82971,150.82971,148.66421,-618.71,-618.79,0.01,TREND_DOWN,SL,19,2017-12-06 18:00:00,2017-12-07 13:00:00
GBPJPY,BUY,152.729,152.119,152.119,154.254,-610.0,-610.12,0.01,TREND_UP,SL,2,2017-12-08 14:00:00,2017-12-08 16:00:00
GBPJPY,SELL,152.2,151.83639,152.84143,150.59643,363.61,363.53,0.01,TREND_UP,SL,7,2017-12-11 04:00:00,2017-12-11 11:00:00
GBPJPY,SELL,151.471,151.14192,151.91257,150.36707,658.16,657.6,0.02,TREND_DOWN,SL,13,2017-12-12 01:00:00,2017-12-12 14:00:00
GBPJPY,SELL,151.192,151.498,151.498,150.427,-918.0,-918.15,0.03,RANGING,SL,1,2017-12-13 11:00:00,2017-12-13 12:00:00
GBPJPY,SELL,150.957,150.53864,151.42143,149.79593,836.71,836.52,0.02,RANGING,SL,5,2017-12-15 07:00:00,2017-12-15 12:00:00
GBPJPY,SELL,150.101,150.7,150.7,148.6035,-599.0,-599.08,0.01,TREND_DOWN,SL,14,2017-12-18 02:00:00,2017-12-18 16:00:00
GBPJPY,BUY,150.636,150.39057,150.39057,151.24957,-736.29,-736.63,0.03,RANGING,SL,4,2017-12-19 09:00:00,2017-12-19 13:00:00
GBPJPY,BUY,151.202,151.40602,150.92886,151.88486,612.06,611.85,0.03,RANGING,SL,2,2017-12-20 09:00:00,2017-12-20 11:00:00
GBPJPY,BUY,152.313,151.89129,151.89129,153.36729,-843.42,-844.3,0.02,RANGING,SL,13,2018-01-02 04:00:00,2018-01-02 17:00:00
GBPJPY,BUY,152.677,152.40343,152.40343,153.36093,-820.71,-820.93,0.03,RANGING,SL,4,2018-01-03 09:00:00,2018-01-03 13:00:00
GBPJPY,SELL,152.063,152.46314,152.46314,151.06264,-800.28,-800.53,0.02,RANGING,SL,10,2018-01-04 01:00:00,2018-01-04 11:00:00
GBPJPY,BUY,153.487,153.12429,153.12429,154.39379,-725.42,-725.58,0.02,TREND_UP,SL,14,2018-01-05 22:00:00,2018-01-08 12:00:00
GBPJPY,SELL,152.431,151.90707,152.87843,151.31243,1047.86,1047.69,0.02,TREND_DOWN,SL,7,2018-01-09 22:00:00,2018-01-10 05:00:00
GBPJPY,SELL,150.596,150.35712,151.11014,149.31064,477.76,477.51,0.02,TREND_DOWN,SL,13,2018-01-11 02:00:00,2018-01-11 15:00:00
GBPJPY,BUY,152.252,152.63082,151.58886,153.90986,378.82,378.74,0.01,TREND_UP,SL,11,2018-01-15 03:00:00,2018-01-15 14:00:00
GBPJPY,SELL,152.31,152.75314,152.75314,151.20214,-886.28,-886.58,0.02,RANGING,SL,3,2018-01-17 02:00:00,2018-01-17 05:00:00
GBPJPY,BUY,153.727,154.47164,153.127,155.227,744.64,744.53,0.01,TREND_UP,SL,7,2018-01-18 08:00:00,2018-01-18 15:00:00
GBPJPY,BUY,154.264,153.95843,153.95843,155.07886,-916.71,-917.09,0.03,TREND_UP,SL,3,2018-01-19 07:00:00,2018-01-19 10:00:00
GBPJPY,SELL,153.541,154.13457,154.13457,152.05707,-593.57,-593.67,0.01,RANGING,SL,16,2018-01-20 00:00:00,2018-01-22 16:00:00
GBPJPY,BUY,154.85,155.25634,154.34157,156.12107,812.67,812.54,0.02,TREND_UP,SL,4,2018-01-23 06:00:00,2018-01-23 10:00:00
GBPJPY,SELL,154.393,155.02357,155.02357,152.81657,-630.57,-630.63,0.01,RANGING,SL,15,2018-01-24 00:00:00,2018-01-24 15:00:00
GBPJPY,BUY,154.178,153.68257,153.68257,155.41657,-990.86,-991.0,0.02,TREND_UP,SL,2,2018-01-31 10:00:00,2018-01-31 12:00:00
GBPJPY,BUY,155.118,156.15883,154.44129,156.80979,1040.83,1040.69,0.01,TREND_UP,SL,5,2018-02-01 07:00:00,2018-02-01 12:00:00
GBPJPY,BUY,155.719,156.14033,155.04457,157.40507,421.33,421.27,0.01,TREND_UP,SL,11,2018-02-01 18:00:00,2018-02-02 05:00:00
GBPJPY,BUY,156.238,155.83761,155.83761,157.30571,-800.78,-800.89,0.02,TREND_UP,SL,5,2018-02-02 13:00:00,2018-02-02 18:00:00
GBPJPY,SELL,152.198,151.64185,153.39914,149.19514,556.15,556.07,0.01,TREND_DOWN,SL,10,2018-02-06 10:00:00,2018-02-06 20:00:00
GBPJPY,SELL,150.275,149.88008,151.47729,147.26929,394.92,394.86,0.01,TREND_DOWN,SL,15,2018-02-12 04:00:00,2018-02-12 19:00:00
GBPJPY,SELL,149.455,148.9078,150.20643,147.57643,547.2,547.12,0.01,TREND_DOWN,SL,9,2018-02-13 22:00:00,2018-02-14 07:00:00
GBPJPY,SELL,149.047,148.80064,149.67657,147.47307,246.36,246.3,0.01,TREND_DOWN,SL,21,2018-02-22 18:00:00,2018-02-23 15:00:00
GBPJPY,BUY,149.513,149.132,149.132,150.529,-762.0,-762.2,0.02,RANGING,SL,2,2018-02-26 16:00:00,2018-02-26 18:00:00
GBPJPY,SELL,146.87,147.45486,147.45486,145.40786,-584.86,-584.94,0.01,TREND_DOWN,SL,10,2018-03-01 07:00:00,2018-03-01 17:00:00
GBPJPY,SELL,145.404,146.12586,146.12586,143.59936,-721.86,-721.97,0.01,TREND_DOWN,SL,17,2018-03-02 20:00:00,2018-03-05 13:00:00
GBPJPY,BUY,147.079,146.64529,146.64529,148.16329,-867.42,-867.59,0.02,TREND_UP,SL,2,2018-03-06 08:00:00,2018-03-06 10:00:00
GBPJPY,BUY,147.298,146.86214,146.86214,148.38764,-871.72,-871.87,0.02,RANGING,SL,10,2018-03-08 08:00:00,2018-03-08 18:00:00
GBPJPY,BUY,147.85,148.09656,147.282,149.27,246.56,246.46,0.01,RANGING,SL,13,2018-03-09 22:00:00,2018-03-12 11:00:00
GBPJPY,BUY,148.705,149.00243,148.16786,150.04786,594.85,594.72,0.02,TREND_UP,SL,6,2018-03-13 22:00:00,2018-03-14 04:00:00
GBPJPY,BUY,149.039,148.52657,148.52657,150.32007,-1024.86,-1025.05,0.02,TREND_UP,SL,13,2018-03-14 04:00:00,2018-03-14 17:00:00
GBPJPY,BUY,148.698,149.12519,147.90057,150.69157,427.19,426.97,0.01,TREND_UP,SL,5,2018-03-20 00:00:00,2018-03-20 05:00:00
GBPJPY,BUY,149.236,149.51657,148.63314,150.74314,280.57,280.47,0.01,TREND_UP,SL,23,2018-03-20 14:00:00,2018-03-21 13:00:00
GBPJPY,BUY,149.678,149.26121,149.26121,150.78943,-833.58,-833.72,0.02,RANGING,SL,11,2018-03-22 04:00:00,2018-03-22 15:00:00
GBPJPY,SELL,148.097,148.74129,148.74129,146.48629,-644.29,-644.35,0.01,TREND_DOWN,SL,5,2018-03-23 10:00:00,2018-03-23 15:00:00
GBPJPY,SELL,149.474,150.08814,150.08814,147.93864,-614.14,-614.2,0.01,RANGING,SL,13,2018-03-28 04:00:00,2018-03-28 17:00:00
GBPJPY,SELL,149.326,149.01201,149.87929,147.94279,627.97,627.13,0.02,RANGING,SL,2,2018-03-30 04:00:00,2018-03-30 06:00:00
GBPJPY,SELL,149.065,148.88288,149.58614,147.76214,364.23,363.97,0.02,TREND_DOWN,SL,16,2018-03-30 11:00:00,2018-04-02 03:00:00
GBPJPY,BUY,149.38,149.07971,149.07971,150.13071,-900.87,-901.16,0.03,RANGING,SL,2,2018-04-02 18:00:00,2018-04-02 20:00:00
GBPJPY,BUY,149.751,149.99869,149.21343,151.09493,495.38,495.1,0.02,RANGING,SL,4,2018-04-04 04:00:00,2018-04-04 08:00:00
GBPJPY,BUY,150.349,150.58412,149.96343,151.31293,470.24,469.95,0.02,RANGING,SL,3,2018-04-05 10:00:00,2018-04-05 13:00:00
GBPJPY,BUY,151.672,151.99445,151.18057,152.90057,644.9,644.77,0.02,RANGING,SL,3,2018-04-10 21:00:00,2018-04-11 00:00:00
GBPJPY,BUY,151.93,152.1363,151.49914,153.00714,412.6,412.39,0.02,TREND_UP,SL,9,2018-04-11 04:00:00,2018-04-11 13:00:00
GBPJPY,BUY,153.183,152.68171,152.68171,154.43621,-1002.58,-1002.67,0.02,TREND_UP,SL,15,2018-04-13 19:00:00,2018-04-16 10:00:00
GBPJPY,SELL,152.858,153.346,153.346,151.638,-976.0,-976.19,0.02,RANGING,SL,2,2018-04-16 12:00:00,2018-04-16 14:00:00
GBPJPY,BUY,153.517,153.6744,153.12586,154.49486,314.8,314.57,0.02,RANGING,SL,9,2018-04-17 04:00:00,2018-04-17 13:00:00
GBPJPY,SELL,152.484,152.31078,152.88,151.494,346.43,346.19,0.02,TREND_DOWN,SL,8,2018-04-19 05:00:00,2018-04-19 13:00:00
GBPJPY,SELL,151.696,151.21255,152.32971,150.11171,483.45,483.39,0.01,TREND_DOWN,SL,6,2018-04-20 06:00:00,2018-04-20 12:00:00
GBPJPY,SELL,151.373,151.04571,151.83657,150.21407,654.59,654.36,0.02,TREND_DOWN,SL,8,2018-04-20 13:00:00,2018-04-20 21:00:00
GBPJPY,BUY,151.629,151.79917,151.35429,152.31579,510.51,510.17,0.03,RANGING,SL,3,2018-04-24 11:00:00,2018-04-24 14:00:00
GBPJPY,BUY,152.243,152.44414,151.76557,153.43657,402.28,402.09,0.02,TREND_UP,SL,14,2018-04-25 07:00:00,2018-04-25 21:00:00
GBPJPY,SELL,150.331,150.09369,150.633,149.576,711.94,711.62,0.03,TREND_DOWN,SL,8,2018-04-30 07:00:00,2018-04-30 15:00:00
GBPJPY,BUY,150.455,150.16929,150.16929,151.16929,-857.13,-857.39,0.03,RANGING,SL,3,2018-05-01 10:00:00,2018-05-01 13:00:00
GBPJPY,SELL,149.612,149.41103,150.07486,148.45486,401.94,401.8,0.02,RANGING,SL,6,2018-05-02 03:00:00,2018-05-02 09:00:00
GBPJPY,SELL,149.516,149.83171,149.83171,148.72671,-947.13,-947.44,0.03,TREND_DOWN,SL,2,2018-05-02 11:00:00,2018-05-02 13:00:00
GBPJPY,SELL,149.107,149.39714,149.39714,148.38164,-870.42,-870.6,0.03,RANGING,SL,2,2018-05-03 11:00:00,2018-05-03 13:00:00
GBPJPY,SELL,148.206,148.01544,148.763,146.8135,381.13,380.92,0.02,TREND_DOWN,SL,6,2018-05-04 05:00:00,2018-05-04 11:00:00
GBPJPY,BUY,147.949,147.70171,147.70171,148.60843,-741.87,-742.03,0.03,RANGING,SL,10,2018-05-07 21:00:00,2018-05-08 07:00:00
GBPJPY,BUY,148.65,149.05353,148.11329,149.99179,807.06,806.95,0.02,TREND_UP,SL,15,2018-05-09 21:00:00,2018-05-10 12:00:00
GBPJPY,SELL,148.001,147.67154,148.67271,146.32171,329.46,329.32,0.01,RANGING,SL,8,2018-05-11 04:00:00,2018-05-11 12:00:00
GBPJPY,SELL,147.907,148.25671,148.25671,147.03271,-699.42,-699.64,0.02,TREND_DOWN,SL,3,2018-05-11 12:00:00,2018-05-11 15:00:00
GBPJPY,BUY,148.645,148.82292,148.24071,149.65571,355.83,355.69,0.02,TREND_UP,SL,10,2018-05-14 21:00:00,2018-05-15 07:00:00
GBPJPY,BUY,148.81,148.95503,148.49329,149.60179,435.09,434.87,0.03,TREND_UP,SL,8,2018-05-15 07:00:00,2018-05-15 15:00:00
GBPJPY,BUY,149.412,149.71092,148.89729,150.69879,597.83,597.62,0.02,RANGING,SL,14,2018-05-17 14:00:00,2018-05-18 04:00:00
GBPJPY,BUY,149.789,149.57429,149.57429,150.36157,-858.84,-859.1,0.04,TREND_UP,SL,3,2018-05-18 11:00:00,2018-05-18 14:00:00
GBPJPY,SELL,149.392,149.19851,149.78814,148.40164,386.98,386.66,0.02,RANGING,SL,5,2018-05-21 03:00:00,2018-05-21 08:00:00
GBPJPY,SELL,149.321,149.10548,149.66386,148.46386,431.03,430.92,0.02,RANGING,SL,7,2018-05-21 08:00:00,2018-05-21 15:00:00
GBPJPY,SELL,147.046,146.3641,147.97629,144.72029,681.9,681.82,0.01,TREND_DOWN,SL,10,2018-05-23 21:00:00,2018-05-24 07:00:00
GBPJPY,SELL,144.001,143.7523,145.07771,141.30921,248.7,248.62,0.01,TREND_DOWN,SL,35,2018-05-30 01:00:00,2018-05-31 12:00:00
GBPJPY,BUY,146.379,146.75238,145.96657,147.41007,746.76,746.63,0.02,TREND_UP,SL,3,2018-06-04 12:00:00,2018-06-04 15:00:00
GBPJPY,BUY,147.714,147.88781,147.21971,148.94971,347.63,347.5,0.02,TREND_UP,SL,10,2018-06-06 20:00:00,2018-06-07 06:00:00
GBPJPY,SELL,147.211,146.90181,147.70071,145.98671,618.38,618.17,0.02,RANGING,SL,3,2018-06-08 09:00:00,2018-06-08 12:00:00
GBPJPY,SELL,146.771,146.42289,147.25286,145.56636,696.21,695.91,0.02,TREND_DOWN,SL,4,2018-06-15 09:00:00,2018-06-15 13:00:00
GBPJPY,SELL,144.927,144.71252,145.59686,143.25236,214.48,214.4,0.01,TREND_DOWN,SL,14,2018-06-19 20:00:00,2018-06-20 10:00:00
GBPJPY,SELL,144.436,143.87571,144.87514,143.33814,1120.59,1120.37,0.02,TREND_DOWN,SL,4,2018-06-28 14:00:00,2018-06-28 18:00:00
GBPJPY,BUY,145.993,146.32344,145.26829,147.80479,330.44,330.32,0.01,TREND_UP,SL,5,2018-07-02 02:00:00,2018-07-02 07:00:00
GBPJPY,BUY,146.059,145.53629,145.53629,147.36579,-1045.42,-1045.73,0.02,TREND_UP,SL,4,2018-07-02 08:00:00,2018-07-02 12:00:00
GBPJPY,SELL,145.508,146.02243,146.02243,144.22193,-1028.86,-1029.0,0.02,TREND_UP,SL,12,2018-07-02 23:00:00,2018-07-03 11:00:00
GBPJPY,SELL,145.819,146.11193,146.11193,145.03786,-878.79,-879.11,0.03,RANGING,SL,12,2018-07-04 08:00:00,2018-07-04 20:00:00
GBPJPY,BUY,147.243,146.75814,146.75814,148.45514,-969.72,-969.87,0.02,TREND_UP,SL,1,2018-07-09 18:00:00,2018-07-09 19:00:00
GBPJPY,BUY,148.628,148.17986,148.17986,149.74836,-896.28,-896.43,0.02,TREND_UP,SL,13,2018-07-12 22:00:00,2018-07-13 11:00:00
GBPJPY,SELL,148.063,147.93974,148.45171,147.09121,246.51,246.38,0.02,TREND_DOWN,SL,4,2018-07-18 09:00:00,2018-07-18 13:00:00
GBPJPY,SELL,147.391,147.16346,147.89243,146.13743,455.08,454.89,0.02,TREND_DOWN,SL,14,2018-07-18 23:00:00,2018-07-19 13:00:00
GBPJPY,SELL,146.492,146.10284,146.868,145.552,778.31,778.12,0.02,TREND_DOWN,SL,2,2018-07-20 05:00:00,2018-07-20 07:00:00
GBPJPY,SELL,146.313,145.85548,146.751,145.218,915.04,914.8,0.02,TREND_DOWN,SL,20,2018-07-20 10:00:00,2018-07-23 06:00:00
GBPJPY,SELL,145.974,145.49828,146.36729,144.99079,951.45,950.6,0.02,RANGING,SL,16,2018-07-23 15:00:00,2018-07-24 07:00:00
GBPJPY,BUY,146.228,146.40647,145.93586,146.95836,535.41,534.07,0.03,RANGING,SL,4,2018-07-25 09:00:00,2018-07-25 13:00:00
GBPJPY,SELL,145.583,145.41908,145.86743,144.87193,491.77,490.46,0.03,RANGING,SL,6,2018-07-27 12:00:00,2018-07-27 18:00:00
GBPJPY,BUY,145.816,145.568,145.568,146.436,-744.0,-744.77,0.03,RANGING,SL,4,2018-07-31 03:00:00,2018-07-31 07:00:00
GBPJPY,BUY,146.691,147.07697,146.196,147.9285,771.95,771.11,0.02,TREND_UP,SL,11,2018-08-01 02:00:00,2018-08-01 13:00:00
GBPJPY,SELL,145.377,145.09652,145.88229,144.11379,560.97,560.39,0.02,TREND_DOWN,SL,9,2018-08-03 04:00:00,2018-08-03 13:00:00
GBPJPY,SELL,144.664,144.33342,145.01471,143.78721,661.16,660.31,0.02,TREND_DOWN,SL,6,2018-08-06 07:00:00,2018-08-06 13:00:00
GBPJPY,SELL,142.755,143.07629,143.07629,141.95179,-963.87,-965.07,0.03,TREND_DOWN,SL,4,2018-08-09 09:00:00,2018-08-09 13:00:00
GBPJPY,SELL,141.174,140.6558,142.06729,138.94079,518.2,517.8,0.01,TREND_DOWN,SL,5,2018-08-13 03:00:00,2018-08-13 08:00:00
GBPJPY,BUY,141.348,142.0459,140.64857,143.09657,697.9,697.5,0.01,RANGING,SL,7,2018-08-14 05:00:00,2018-08-14 12:00:00
GBPJPY,SELL,140.575,141.29114,141.29114,138.78464,-716.14,-716.52,0.01,TREND_DOWN,SL,20,2018-08-16 01:00:00,2018-08-16 21:00:00
GBPJPY,BUY,140.865,141.12755,140.52429,141.71679,525.1,524.24,0.02,RANGING,SL,6,2018-08-20 11:00:00,2018-08-20 17:00:00
GBPJPY,BUY,140.959,141.23233,140.60729,141.83829,546.66,545.82,0.02,RANGING,SL,15,2018-08-20 18:00:00,2018-08-21 09:00:00
GBPJPY,BUY,142.057,142.48781,141.57086,143.27236,861.63,860.71,0.02,TREND_UP,SL,6,2018-08-22 03:00:00,2018-08-22 09:00:00
GBPJPY,BUY,142.213,142.56587,141.77557,143.30657,705.73,704.89,0.02,TREND_UP,SL,6,2018-08-22 12:00:00,2018-08-22 18:00:00
GBPJPY,BUY,142.687,142.87387,142.40029,143.40379,560.6,560.08,0.03,TREND_UP,SL,6,2018-08-23 10:00:00,2018-08-23 16:00:00
GBPJPY,BUY,143.212,143.38699,142.98829,143.77129,699.97,698.33,0.04,RANGING,SL,4,2018-08-28 09:00:00,2018-08-28 13:00:00
GBPJPY,SELL,143.036,143.25789,143.25789,142.44429,-887.56,-889.25,0.04,RANGING,SL,1,2018-08-29 12:00:00,2018-08-29 13:00:00
GBPJPY,BUY,145.373,145.02271,145.02271,146.24871,-700.58,-701.4,0.02,TREND_UP,SL,1,2018-08-30 12:00:00,2018-08-30 13:00:00
GBPJPY,SELL,144.453,143.96471,144.87929,143.38729,976.58,975.7,0.02,RANGING,SL,4,2018-08-31 09:00:00,2018-08-31 13:00:00
GBPJPY,SELL,143.089,142.92102,143.51486,142.02436,335.96,335.15,0.02,TREND_DOWN,SL,8,2018-09-03 21:00:00,2018-09-04 05:00:00
GBPJPY,SELL,142.926,142.73495,143.27429,142.05529,382.1,381.26,0.02,TREND_DOWN,SL,11,2018-09-04 06:00:00,2018-09-04 17:00:00
GBPJPY,BUY,143.371,143.00514,143.00514,144.28564,-731.72,-732.57,0.02,RANGING,SL,1,2018-09-05 10:00:00,2018-09-05 11:00:00
GBPJPY,BUY,143.748,144.00846,143.21989,145.15629,520.91,520.01,0.02,RANGING,SL,6,2018-09-06 08:00:00,2018-09-06 14:00:00
GBPJPY,SELL,143.911,143.54486,144.33443,142.85243,732.28,731.43,0.02,TREND_UP,SL,5,2018-09-06 15:00:00,2018-09-06 20:00:00
GBPJPY,SELL,143.111,143.55257,143.55257,142.00707,-883.14,-884.04,0.02,RANGING,SL,3,2018-09-07 11:00:00,2018-09-07 14:00:00
GBPJPY,BUY,145.242,144.67929,144.67929,146.64879,-562.71,-563.17,0.01,TREND_UP,SL,4,2018-09-11 13:00:00,2018-09-11 17:00:00
GBPJPY,BUY,145.179,144.87439,144.87439,145.99129,-913.83,-915.07,0.03,RANGING,SL,2,2018-09-12 13:00:00,2018-09-12 15:00:00
GBPJPY,BUY,146.68,146.30714,146.30714,147.61214,-745.72,-746.63,0.02,TREND_UP,SL,15,2018-09-14 08:00:00,2018-09-14 23:00:00
GBPJPY,BUY,147.123,147.74728,146.67471,148.24371,1248.55,1247.41,0.02,RANGING,SL,10,2018-09-18 02:00:00,2018-09-18 12:00:00
GBPJPY,BUY,147.593,147.85404,147.00143,149.07193,261.04,260.42,0.01,TREND_UP,SL,5,2018-09-18 23:00:00,2018-09-19 04:00:00
GBPJPY,BUY,147.71,147.84495,147.35257,148.60357,269.9,269.0,0.02,TREND_UP,SL,4,2018-09-19 09:00:00,2018-09-19 13:00:00
GBPJPY,SELL,147.514,147.76043,147.76043,146.85686,-739.29,-740.55,0.03,RANGING,SL,3,2018-09-20 09:00:00,2018-09-20 12:00:00
GBPJPY,SELL,147.201,147.51614,147.51614,146.41314,-945.42,-946.7,0.03,TREND_DOWN,SL,1,2018-09-24 11:00:00,2018-09-24 12:00:00
GBPJPY,BUY,147.84,148.0513,147.31829,149.14429,422.6,421.41,0.02,TREND_DOWN,SL,7,2018-09-24 23:00:00,2018-09-25 06:00:00
GBPJPY,BUY,147.899,148.11933,147.50243,148.89043,440.65,439.8,0.02,RANGING,SL,6,2018-09-25 06:00:00,2018-09-25 12:00:00
GBPJPY,BUY,148.758,148.39429,148.39429,149.66729,-727.42,-728.24,0.02,TREND_UP,SL,7,2018-09-26 05:00:00,2018-09-26 12:00:00
GBPJPY,SELL,148.186,147.91921,148.73643,146.80993,533.58,532.75,0.02,RANGING,SL,23,2018-09-27 15:00:00,2018-09-28 14:00:00
GBPJPY,SELL,147.605,147.36312,148.21971,146.06821,241.88,241.26,0.01,RANGING,SL,9,2018-10-02 22:00:00,2018-10-03 07:00:00
