Symbol,Timeframe,Period,Type,Trades,WR,PnL,PF,DD_Max,Significant
GBPUSD,D1,2021-01,month,2,100.0%,836.68,inf,0.0,False
GBPUSD,D1,2021-02,month,3,100.0%,1768.57,inf,0.0,False
GBPUSD,D1,2021-03,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2021-04,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2021-05,month,3,100.0%,1533.89,inf,0.0,False
GBPUSD,D1,2021-06,month,3,66.7%,-188.8,0.76,0.4,False
GBPUSD,D1,2021-07,month,2,100.0%,1427.95,inf,0.0,False
GBPUSD,D1,2021-08,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2021-09,month,1,100.0%,452.08,inf,0.0,False
GBPUSD,D1,2021-10,month,1,0.0%,-800.0,0.0,0.4,False
GBPUSD,D1,2021-11,month,2,100.0%,548.45,inf,0.0,False
GBPUSD,D1,2021-12,month,3,100.0%,508.71,inf,0.0,False
GBPUSD,D1,2022-01,month,2,50.0%,99.24,1.12,0.4,False
GBPUSD,D1,2022-02,month,1,100.0%,471.84,inf,0.0,False
GBPUSD,D1,2022-03,month,4,75.0%,194.88,1.24,0.4,False
GBPUSD,D1,2022-04,month,2,100.0%,1678.38,inf,0.0,False
GBPUSD,D1,2022-05,month,3,66.7%,-309.44,0.61,0.4,False
GBPUSD,D1,2022-06,month,2,50.0%,-591.45,0.26,0.4,False
GBPUSD,D1,2022-07,month,2,50.0%,-659.61,0.18,0.4,False
GBPUSD,D1,2022-08,month,3,66.7%,-336.09,0.58,0.4,False
GBPUSD,D1,2022-09,month,4,50.0%,-896.66,0.44,0.4,False
GBPUSD,D1,2022-10,month,1,100.0%,393.11,inf,0.0,False
GBPUSD,D1,2022-11,month,3,100.0%,1552.01,inf,0.0,False
GBPUSD,D1,2022-12,month,1,100.0%,101.1,inf,0.0,False
GBPUSD,D1,2023-01,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2023-02,month,2,100.0%,237.32,inf,0.0,False
GBPUSD,D1,2023-03,month,2,100.0%,1025.92,inf,0.0,False
GBPUSD,D1,2023-04,month,3,100.0%,649.42,inf,0.0,False
GBPUSD,D1,2023-05,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2023-06,month,1,100.0%,1300.4,inf,0.0,False
GBPUSD,D1,2023-07,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2023-08,month,2,100.0%,330.69,inf,0.0,False
GBPUSD,D1,2023-09,month,3,100.0%,1880.96,inf,0.0,False
GBPUSD,D1,2023-10,month,1,100.0%,143.71,inf,0.0,False
GBPUSD,D1,2023-11,month,2,50.0%,216.55,1.27,0.4,False
GBPUSD,D1,2023-12,month,1,100.0%,919.28,inf,0.0,False
GBPUSD,D1,2024-03,month,1,100.0%,195.26,inf,0.0,False
GBPUSD,D1,2024-04,month,2,100.0%,774.11,inf,0.0,False
GBPUSD,D1,2024-05,month,3,100.0%,777.34,inf,0.0,False
GBPUSD,D1,2024-06,month,1,100.0%,106.29,inf,0.0,False
GBPUSD,D1,2024-07,month,4,25.0%,-1991.03,0.17,1.0,False
GBPUSD,D1,2024-08,month,3,33.3%,-925.71,0.42,0.5,False
GBPUSD,D1,2024-09,month,1,100.0%,667.3,inf,0.0,False
GBPUSD,D1,2024-10,month,2,100.0%,542.79,inf,0.0,False
GBPUSD,D1,2024-11,month,3,66.7%,533.23,1.67,0.4,False
GBPUSD,D1,2025-01,month,2,50.0%,81.03,1.1,0.4,False
GBPUSD,D1,2025-02,month,3,100.0%,1560.4,inf,0.0,False
GBPUSD,D1,2025-03,month,3,100.0%,664.32,inf,0.0,False
GBPUSD,D1,2025-04,month,2,100.0%,393.57,inf,0.0,False
GBPUSD,D1,2025-05,month,2,100.0%,456.03,inf,0.0,False
GBPUSD,D1,2025-06,month,2,0.0%,-1600.0,0.0,0.8,False
GBPUSD,D1,2025-07,month,2,50.0%,-74.69,0.91,0.4,False
GBPUSD,D1,2025-08,month,1,0.0%,-800.0,0.0,0.4,False
GBPUSD,D1,2025-10,month,2,50.0%,-645.68,0.19,0.4,False
GBPUSD,D1,2025-11,month,3,33.3%,-1206.47,0.25,0.6,False
GBPUSD,D1,2025-12,month,4,100.0%,1826.72,inf,0.0,False
GBPUSD,D1,2026-01,month,1,100.0%,483.67,inf,0.0,False
GBPUSD,D1,2026-02,month,2,50.0%,-182.64,0.77,0.4,False
GBPUSD,D1,2026-03,month,2,100.0%,465.38,inf,0.0,False
GBPUSD,D1,2026-04,month,2,100.0%,648.65,inf,0.0,False
GBPUSD,D1,2026-05,month,2,50.0%,-567.25,0.29,0.4,False
GBPUSD,H1,2010-04,month,19,63.2%,1021.15,1.35,1.0,False
GBPUSD,H1,2010-05,month,47,76.6%,5713.17,1.73,1.0,True
GBPUSD,H1,2010-06,month,48,75.0%,2405.23,1.39,0.7,True
GBPUSD,H1,2010-07,month,48,64.6%,285.74,1.04,1.0,True
GBPUSD,H1,2010-08,month,51,62.7%,-830.16,0.91,1.3,False
GBPUSD,H1,2010-09,month,42,59.5%,-2034.98,0.73,1.9,False
GBPUSD,H1,2010-10,month,49,55.1%,-3990.84,0.64,2.2,False
GBPUSD,H1,2010-11,month,50,78.0%,4085.3,1.64,0.8,True
GBPUSD,H1,2010-12,month,49,59.2%,-2211.06,0.78,2.2,False
GBPUSD,H1,2011-01,month,38,65.8%,-1634.16,0.75,1.7,False
GBPUSD,H1,2011-02,month,44,59.1%,-3197.26,0.58,2.3,False
GBPUSD,H1,2011-03,month,52,65.4%,-1301.46,0.83,2.1,True
GBPUSD,H1,2011-04,month,50,64.0%,-1494.81,0.8,1.2,True
GBPUSD,H1,2011-05,month,43,62.8%,-155.52,0.98,1.3,False
GBPUSD,H1,2011-06,month,47,70.2%,1832.68,1.3,1.0,True
GBPUSD,H1,2011-07,month,41,68.3%,200.25,1.03,0.7,True
GBPUSD,H1,2011-08,month,45,73.3%,85.56,1.01,1.0,True
GBPUSD,H1,2011-09,month,53,58.5%,-3784.74,0.66,2.8,False
GBPUSD,H1,2011-10,month,46,65.2%,-1975.43,0.75,1.7,True
GBPUSD,H1,2011-11,month,40,57.5%,-5255.4,0.39,2.7,False
GBPUSD,H1,2011-12,month,44,65.9%,167.58,1.03,0.6,True
GBPUSD,H1,2012-01,month,46,76.1%,2214.44,1.58,0.8,True
GBPUSD,H1,2012-02,month,47,74.5%,362.43,1.08,0.7,True
GBPUSD,H1,2012-03,month,43,65.1%,-612.18,0.89,1.0,True
GBPUSD,H1,2012-04,month,48,62.5%,-1355.68,0.76,1.3,False
GBPUSD,H1,2012-05,month,50,72.0%,2880.69,1.73,0.5,True
GBPUSD,H1,2012-06,month,47,66.0%,-1450.42,0.79,1.4,True
GBPUSD,H1,2012-07,month,41,68.3%,414.06,1.09,1.0,True
GBPUSD,H1,2012-08,month,44,75.0%,204.19,1.07,0.5,True
GBPUSD,H1,2012-09,month,42,73.8%,1657.62,1.57,0.5,True
GBPUSD,H1,2012-10,month,48,79.2%,2468.91,1.82,0.4,True
GBPUSD,H1,2012-11,month,38,63.2%,-90.63,0.97,0.4,False
GBPUSD,H1,2012-12,month,46,76.1%,2750.95,2.07,0.2,True
GBPUSD,H1,2013-01,month,51,68.6%,123.08,1.02,0.6,True
GBPUSD,H1,2013-02,month,46,69.6%,1755.08,1.36,0.7,True
GBPUSD,H1,2013-03,month,44,63.6%,-720.12,0.87,1.4,False
GBPUSD,H1,2013-04,month,54,68.5%,959.59,1.19,0.4,True
GBPUSD,H1,2013-05,month,54,59.3%,-2657.1,0.63,1.5,False
GBPUSD,H1,2013-06,month,46,73.9%,407.96,1.08,0.6,True
GBPUSD,H1,2013-07,month,54,75.9%,645.8,1.12,0.8,True
GBPUSD,H1,2013-08,month,39,74.4%,1462.49,1.53,0.3,True
GBPUSD,H1,2013-09,month,52,65.4%,-432.68,0.92,0.6,True
GBPUSD,H1,2013-10,month,52,65.4%,-1028.76,0.83,0.7,True
GBPUSD,H1,2013-11,month,47,72.3%,528.92,1.13,0.4,True
GBPUSD,H1,2013-12,month,43,53.5%,-3065.31,0.55,1.8,False
GBPUSD,H1,2014-01,month,47,72.3%,491.07,1.12,0.3,True
GBPUSD,H1,2014-02,month,42,69.0%,303.45,1.07,0.8,True
GBPUSD,H1,2014-03,month,33,69.7%,672.39,1.24,0.3,True
GBPUSD,H1,2014-04,month,46,65.2%,-611.88,0.81,0.8,True
GBPUSD,H1,2014-05,month,43,69.8%,343.07,1.12,0.8,True
GBPUSD,H1,2014-06,month,39,69.2%,812.11,1.4,0.3,True
GBPUSD,H1,2014-07,month,41,61.0%,-1117.39,0.66,0.9,False
GBPUSD,H1,2014-08,month,42,57.1%,-523.1,0.84,0.5,False
GBPUSD,H1,2014-09,month,49,71.4%,2452.05,1.48,1.1,True
GBPUSD,H1,2014-10,month,56,66.1%,-83.61,0.99,1.0,True
GBPUSD,H1,2014-11,month,47,70.2%,1301.58,1.32,0.7,True
GBPUSD,H1,2014-12,month,44,61.4%,-1356.35,0.79,1.8,False
GBPUSD,H1,2015-01,month,42,71.4%,2926.76,1.59,1.3,True
GBPUSD,H1,2015-02,month,38,71.1%,2031.98,1.59,0.6,True
GBPUSD,H1,2015-03,month,50,66.0%,2319.84,1.31,1.0,True
GBPUSD,H1,2015-04,month,53,73.6%,2419.38,1.42,0.8,True
GBPUSD,H1,2015-05,month,47,80.9%,1877.73,1.49,0.6,True
GBPUSD,H1,2015-06,month,43,65.1%,-1443.69,0.77,0.9,True
GBPUSD,H1,2015-07,month,47,55.3%,-3732.85,0.5,2.2,False
GBPUSD,H1,2015-08,month,44,65.9%,97.52,1.02,0.8,True
GBPUSD,H1,2015-09,month,50,76.0%,3609.86,1.8,0.6,True
GBPUSD,H1,2015-10,month,45,68.9%,2010.21,1.47,0.4,True
GBPUSD,H1,2015-11,month,45,68.9%,1449.87,1.36,0.6,True
GBPUSD,H1,2015-12,month,46,73.9%,1492.35,1.4,0.5,True
GBPUSD,H1,2016-01,month,42,64.3%,342.34,1.05,0.9,False
GBPUSD,H1,2016-02,month,46,71.7%,2565.84,1.44,1.0,True
GBPUSD,H1,2016-03,month,57,73.7%,908.15,1.15,0.8,True
GBPUSD,H1,2016-04,month,45,73.3%,3325.7,1.65,0.4,True
GBPUSD,H1,2016-05,month,44,72.7%,2324.02,1.56,0.6,True
GBPUSD,H1,2016-06,month,56,73.2%,2234.51,1.25,0.9,True
GBPUSD,H1,2016-07,month,43,65.1%,619.61,1.07,1.8,True
GBPUSD,H1,2016-08,month,56,71.4%,1401.55,1.24,0.5,True
GBPUSD,H1,2016-09,month,45,71.1%,129.02,1.03,0.8,True
GBPUSD,H1,2016-10,month,42,78.6%,1741.55,1.47,0.9,True
GBPUSD,H1,2016-11,month,47,68.1%,508.1,1.08,0.8,True
GBPUSD,H1,2016-12,month,48,66.7%,-1392.88,0.77,1.4,True
GBPUSD,H1,2017-01,month,50,76.0%,4080.77,1.8,0.5,True
GBPUSD,H1,2017-02,month,40,65.0%,-821.29,0.83,1.3,False
GBPUSD,H1,2017-03,month,52,80.8%,3130.17,2.02,0.5,True
GBPUSD,H1,2017-04,month,45,64.4%,-584.97,0.87,0.9,False
GBPUSD,H1,2017-05,month,42,57.1%,-2608.1,0.52,1.4,False
GBPUSD,H1,2017-06,month,47,72.3%,1254.85,1.32,0.7,True
GBPUSD,H1,2017-07,month,43,69.8%,237.8,1.07,0.5,True
GBPUSD,H1,2017-08,month,46,60.9%,-1268.7,0.73,1.4,False
GBPUSD,H1,2017-09,month,51,72.5%,733.56,1.14,1.0,True
GBPUSD,H1,2017-10,month,49,75.5%,3142.39,1.86,0.5,True
GBPUSD,H1,2017-11,month,47,59.6%,-673.4,0.87,1.3,False
GBPUSD,H1,2017-12,month,45,60.0%,-1460.85,0.75,1.4,False
GBPUSD,H1,2018-01,month,50,76.0%,3803.74,1.94,0.4,True
GBPUSD,H1,2018-02,month,49,71.4%,3817.6,1.62,0.9,True
GBPUSD,H1,2018-03,month,51,62.7%,-1460.36,0.74,1.0,False
GBPUSD,H1,2018-04,month,44,70.5%,25.42,1.01,0.6,True
GBPUSD,H1,2018-05,month,51,66.7%,-1059.89,0.82,1.1,True
GBPUSD,H1,2018-06,month,44,75.0%,2406.93,1.86,0.3,True
GBPUSD,H1,2018-07,month,51,68.6%,317.41,1.07,0.7,True
GBPUSD,H1,2018-08,month,46,76.1%,2309.17,1.76,0.4,True
GBPUSD,H1,2018-09,month,43,69.8%,549.41,1.14,0.7,True
GBPUSD,H1,2018-10,month,54,66.7%,895.0,1.16,0.6,True
GBPUSD,H1,2018-11,month,55,65.5%,-57.39,0.99,1.3,True
GBPUSD,H1,2018-12,month,42,57.1%,-2216.88,0.64,1.2,False
GBPUSD,H1,2019-01,month,37,64.9%,605.63,1.1,0.8,False
GBPUSD,H1,2019-02,month,48,68.8%,1305.72,1.33,0.3,True
GBPUSD,H1,2019-03,month,45,71.1%,2054.33,1.35,0.7,True
GBPUSD,H1,2019-04,month,43,67.4%,-195.44,0.95,0.8,True
GBPUSD,H1,2019-05,month,50,78.0%,993.29,1.31,0.6,True
GBPUSD,H1,2019-06,month,43,79.1%,2201.84,1.95,0.3,True
GBPUSD,H1,2019-07,month,54,87.0%,4044.64,3.04,0.3,True
GBPUSD,H1,2019-08,month,45,60.0%,-1896.46,0.63,1.0,False
GBPUSD,H1,2019-09,month,41,68.3%,780.02,1.18,0.7,True
GBPUSD,H1,2019-10,month,52,57.7%,-3666.67,0.57,2.2,False
GBPUSD,H1,2019-11,month,40,60.0%,-1167.38,0.69,0.8,False
GBPUSD,H1,2019-12,month,49,75.5%,2021.2,1.45,0.7,True
GBPUSD,H1,2020-01,month,50,70.0%,1796.6,1.43,0.6,True
GBPUSD,H1,2020-02,month,52,59.6%,-1072.31,0.82,1.1,False
GBPUSD,H1,2020-03,month,49,87.8%,12736.04,3.86,0.4,True
GBPUSD,H1,2020-04,month,41,56.1%,-2642.16,0.65,1.6,False
GBPUSD,H1,2020-05,month,46,60.9%,-1786.23,0.74,1.7,False
GBPUSD,H1,2020-06,month,51,72.5%,2837.02,1.49,1.2,True
GBPUSD,H1,2020-07,month,58,70.7%,1637.97,1.3,0.8,True
GBPUSD,H1,2020-08,month,49,65.3%,-603.55,0.9,0.7,True
GBPUSD,H1,2020-09,month,48,77.1%,3497.89,1.75,0.7,True
GBPUSD,H1,2020-10,month,47,70.2%,1293.28,1.26,0.5,True
GBPUSD,H1,2020-11,month,47,63.8%,-150.49,0.97,1.6,False
GBPUSD,H1,2020-12,month,59,59.3%,-1511.49,0.88,1.7,False
GBPUSD,H1,2021-01,month,47,66.0%,-306.46,0.95,1.2,True
GBPUSD,H1,2021-02,month,50,74.0%,1068.45,1.24,0.8,True
GBPUSD,H1,2021-03,month,49,65.3%,200.2,1.04,0.9,True
GBPUSD,H1,2021-04,month,43,67.4%,417.74,1.1,0.6,True
GBPUSD,H1,2021-05,month,41,75.6%,2441.8,1.79,0.6,True
GBPUSD,H1,2021-06,month,54,70.4%,683.52,1.16,0.5,True
GBPUSD,H1,2021-07,month,53,77.4%,3736.14,2.2,0.5,True
GBPUSD,H1,2021-08,month,52,69.2%,1433.62,1.4,0.4,True
GBPUSD,H1,2021-09,month,53,66.0%,-489.22,0.91,0.7,True
GBPUSD,H1,2021-10,month,45,71.1%,-43.77,0.99,0.8,True
GBPUSD,H1,2021-11,month,45,66.7%,1139.44,1.31,0.5,True
GBPUSD,H1,2021-12,month,45,68.9%,962.17,1.24,0.8,True
GBPUSD,H1,2022-01,month,49,75.5%,1343.18,1.45,0.4,True
GBPUSD,H1,2022-02,month,42,59.5%,-850.52,0.84,1.5,False
GBPUSD,H1,2022-03,month,49,71.4%,1549.27,1.39,0.5,True
GBPUSD,H1,2022-04,month,46,69.6%,-151.61,0.97,0.9,True
GBPUSD,H1,2022-05,month,47,55.3%,-3985.7,0.55,2.2,False
GBPUSD,H1,2022-06,month,52,57.7%,-2835.48,0.72,1.8,False
GBPUSD,H1,2022-07,month,40,75.0%,3139.88,1.71,0.5,True
GBPUSD,H1,2022-08,month,53,64.2%,-119.01,0.98,1.8,True
GBPUSD,H1,2022-09,month,51,66.7%,287.57,1.03,1.3,True
GBPUSD,H1,2022-10,month,47,57.4%,-4913.25,0.62,3.0,False
GBPUSD,H1,2022-11,month,52,75.0%,2840.93,1.42,1.0,True
GBPUSD,H1,2022-12,month,38,52.6%,-3863.6,0.52,2.6,False
GBPUSD,H1,2023-01,month,44,70.5%,297.76,1.05,1.0,True
GBPUSD,H1,2023-02,month,44,79.5%,2022.77,1.56,0.5,True
GBPUSD,H1,2023-03,month,54,74.1%,2304.16,1.41,1.1,True
GBPUSD,H1,2023-04,month,45,60.0%,-522.56,0.89,1.0,False
GBPUSD,H1,2023-05,month,48,56.2%,-1746.93,0.7,1.7,False
GBPUSD,H1,2023-06,month,51,62.7%,142.26,1.03,0.8,False
GBPUSD,H1,2023-07,month,43,67.4%,16.25,1.0,0.8,True
GBPUSD,H1,2023-08,month,48,54.2%,-2207.79,0.67,1.7,False
GBPUSD,H1,2023-09,month,47,76.6%,1160.14,1.42,0.5,True
GBPUSD,H1,2023-10,month,52,65.4%,1176.4,1.24,0.8,True
GBPUSD,H1,2023-11,month,47,78.7%,2408.18,1.9,0.3,True
GBPUSD,H1,2023-12,month,46,60.9%,-1153.38,0.77,0.7,False
GBPUSD,H1,2024-01,month,43,55.8%,-1582.8,0.67,0.9,False
GBPUSD,H1,2024-02,month,46,63.0%,-104.92,0.97,0.8,False
GBPUSD,H1,2024-03,month,43,65.1%,372.88,1.11,0.6,True
GBPUSD,H1,2024-04,month,50,66.0%,660.63,1.17,0.5,True
GBPUSD,H1,2024-05,month,53,56.6%,-1777.74,0.62,1.0,False
GBPUSD,H1,2024-06,month,44,65.9%,78.63,1.02,0.6,True
GBPUSD,H1,2024-07,month,55,69.1%,1052.81,1.36,0.3,True
GBPUSD,H1,2024-08,month,48,64.6%,-678.52,0.86,1.1,True
GBPUSD,H1,2024-09,month,46,71.7%,479.86,1.12,0.8,True
GBPUSD,H1,2024-10,month,47,63.8%,-1293.7,0.69,1.2,False
GBPUSD,H1,2024-11,month,51,70.6%,947.87,1.19,0.6,True
GBPUSD,H1,2024-12,month,40,67.5%,188.06,1.06,0.4,True
GBPUSD,H1,2025-01,month,48,66.7%,745.33,1.13,1.1,True
GBPUSD,H1,2025-02,month,43,72.1%,767.31,1.18,0.7,True
GBPUSD,H1,2025-03,month,39,61.5%,-318.15,0.92,1.0,False
GBPUSD,H1,2025-04,month,55,83.6%,8627.29,3.19,0.4,True
